id	area	title	year	x	y	ix
399572	ML	new editor	1987	19.815423219411	0.2158648465892546	399599
399586	HPC	the libraries of belarus	2015	19.306357849466703	-0.2076908620660766	399613
399906	HCI	introduction of a coding scheme of the source and target in appropriation moves	2008	16.980134287678055	3.5195565555624992	399933
399926	HCI	when to use rewards in charitable crowdfunding	2017	17.982729132803193	1.6882132445108862	399953
400059	SE	perils of using hurricane katrina to teach engineering ethics	2007	16.441932591937494	0.02214342774319585	400086
400119	NLP	cost 2102: cross-modal analysis of verbal and nonverbal communication (cavenc)	2007	19.126858612388308	0.4480870217864262	400146
400124	DB	"""10 year anniversary of """"model assisted statistics and applications"""""""	2015	19.322161415584134	-0.05239074751483948	400151
400322	Theory	in memory of george e. forsythe	1972	19.3220826453987	-0.18656928761559555	400349
400329	HCI	evaluating trust in electronic commerce: a study based on the information provided on merchants’ websites	2008	19.78754547576097	2.7593179220489246	400356
400428	HCI	experiencing csr in asia: a social media perspective from the outside in	2014	18.18516976207888	3.3863133615627463	400455
400674	HCI	what if you build it, and they keep coming and coming and coming?	2005	18.241894731895144	0.5584206094664661	400701
400792	EDA	high technology and barriers to innovation: from globalization to relocalization	2012	17.48996991131873	1.6833380493459675	400819
400963	HCI	citizens' perceptions of corruption and e-governance in jordan, ethiopia and fiji - the need for a marketing approach	2012	19.151790652646767	2.125359318973425	400990
401020	Graphics	an interview with dr. beth simone noveck	2011	19.754279795628452	0.5171195864587632	401047
401032	ML	indirect returns and use of npv in economic viability modeling of critical communications networks	2016	19.390630024876145	3.3725517128161666	401059
401118	Robotics	the development of the living lab approach in the health and autonomy sector	2015	17.98739506870445	2.0314188310944608	401145
401162	HCI	culture at work: beyond dilbert - creating cultures that work	1998	16.255684601126948	0.2242463879661806	401189
401214	Security	security and privacy: why privacy matters	2013	17.097573406550104	0.05265288560189442	401241
401296	SE	"""inside """"risks of risks""""."""	1992	16.852505150709494	-0.1586890217121535	401323
401744	HCI	standardization and competing consortia: the trade-off between speed and compatibility	2004	19.664638554682995	2.4093635491557825	401771
402031	Logic	contradictions, transitions, and materiality in organizing processes: an activity theory perspective	2011	16.246200024362974	3.0093167163790304	402058
402298	ML	quality action to accelerate fair accessibility through law of telecommunication: global village setting	2018	19.312949068554413	3.151765264471221	402325
402637	AI	information as a commodity: assessment of market value	1994	16.1512606656979	2.180140201636908	402664
402681	HCI	service guidelines of public meeting's webcasts: an experience	2010	18.54993532378334	1.3994107811247536	402708
402792	AI	economic possibilities for our children: artificial intelligence and the future of work, education, and leisure	2015	16.65261047473933	0.4849465913154535	402819
402868	DB	divergent messages in a converging world	2000	17.818188913427726	1.803040450128368	402895
402942	Web+IR	accountability on websites: the case of mexico	2014	18.26972826771701	1.5721821364406194	402969
403046	OS	plug and play tmn: rocky road to a bright hope	1995	19.710238210291067	0.683584601174258	403073
403135	AI	a complexity approach to sustainability - stafford beer revisited	2008	16.33053389646934	3.506824884402828	403162
403176	OS	copyright in the networked world: international document delivery	2007	18.38673583908824	0.12193387907628435	403203
403350	HCI	review of ict adoption research in arabic countries: trends and future research	2015	17.61472594985336	3.386912422269336	403377
403485	Visualization	innovation values in the radio frequency identification device industry	2014	18.870205218177084	3.4181138502479365	403512
403513	OS	multiple objectives of lawful-surveillance protocols (transcript of discussion)	2017	17.456527957317153	-0.2138324990602296	403540
403864	SE	the emerging dependence of smes and citizens on broadband	2007	18.82705614700869	3.274652063588896	403891
403893	Vision	computing at bolt beranek and newman: the first 40 years, part 1	2005	19.694545034944632	0.6684977492728172	403920
404051	HPC	organising for networking and virtual teams - the effects of the legal environment	2008	17.671541999299183	2.6591049123798034	404078
404112	DB	semat, national current research information system for iran	2010	18.978455451437085	1.0869711979795964	404139
404183	NLP	indigenous language revitalization and documentation in the united states: collaboration despite colonialism	2012	17.86118002546277	1.258757484644471	404210
