id	area	title	year	x	y	ix
3806052	Crypto	gds-a group decision system for teams	1996	7.391518326765561	-4.974563276888809	3806079
3816429	ML	application of data mining software to predict the alum dosage in coagulation process: a case study of vientaine, lao pdr	2017	7.995041660497256	-4.405745122863915	3816456
3818653	NLP	characteristics of distributed parameter systems (a. g. butkovskiy and l. m. pustyl'nikov)	1995	7.339603289522063	-4.377705434868673	3818680
3823572	AI	hierarchical combinatorial planning of medical treatment	2004	8.177237088188187	-4.860506050811691	3823599
3825967	HCI	intensity-dependent limitations to exercise tolerance: clues from dynamic analysis of pulmonary gas exchange	2003	8.077805239300123	-4.4726337413828565	3825994
3835134	NLP	the similarity of selected statins - a comparative analysis	2018	8.070492200617862	-4.117059322166717	3835161
3852182	Graphics	a survey of shading and reflectance models	1994	7.641033126854459	-4.7498936411283	3852209
3852611	AI	innovation: a binary life	2015	7.277490320694577	-4.961508390630969	3852638
3863101	Web+IR	meaning and links	2007	7.454270187709591	-4.841621511610653	3863128
3863165	Web+IR	ontology with hybrid clustering approach for improving the retrieval relevancy in social event detection	2018	8.100735816600489	-4.197620763485991	3863192
3892405	DB	data integration using similarity joins and a word-based information representation language	2000	7.72559101101064	-4.266970044369167	3892432
3895247	DB	structural geography of the space of emerging patterns	2005	8.23774696185453	-4.907086846296716	3895274
3895748	HCI	information immune systems	2003	8.102763718675812	-4.365813089278446	3895775
3926057	HPC	granularity analysis for parallel 3d coronary arteriography.	1991	8.114564733785562	-4.12182630977983	3926084
3941755	ML	cassandra: drug gene association prediction via text mining and ontologies	2015	8.140552714513223	-4.2695823838610885	3941782
3942127	ML	a graph framework for multimodal medical information processing	2016	7.832616605213622	-4.774833342935672	3942154
3945332	Web+IR	an evaluation of grading classifiers	2001	8.141611474013999	-4.509303687307619	3945359
3947020	EDA	privacy preserving gate counting with collaborative bluetooth scanners	2011	8.159806765115933	-4.1692244373443375	3947047
3963314	Vision	linguistic description of the evolution of stress level using fuzzy deformable prototypes	2018	7.952665144605574	-4.298212624318328	3963341
3968757	Web+IR	hera: a dynamic web application for visualizing community exposure to flood hazards based on storm and sea level rise scenarios	2017	7.929213512437234	-4.799474060299887	3968784
3978702	Robotics	the algorithm of recognizing and comprehending vague tasks based on fuzzy mathematical theory	2015	7.741038894286804	-4.440668276816959	3978729
3979431	AI	evidential calibration process of multi-agent based system: an application to forensic entomology	2012	8.005094290696812	-4.582720112472035	3979458
3985604	AI	a comprehensive review of emergency department simulation applications for normal and disaster conditions	2015	7.7870300130036	-4.998589618594268	3985631
3990817	Robotics	human-supervisory distributed robotic system architecture for healthcare operation automation	2015	7.7782045463749245	-4.987075065921651	3990844
4002918	Robotics	modelling and control techniques for patient general anaesthesia	2014	8.184008805745519	-4.356213990810313	4002945
4009764	AI	agent-based recognition of facial expressions	2005	7.722299084255368	-4.140866007968325	4009791
4010507	HCI	comparing different crowd emergency evacuation models based on human centered sensing criteria	2014	7.977282009025875	-4.924556063426602	4010534
4025783	AI	diabetes diagnosis by case-based reasoning and fuzzy logic	2018	8.13515776976615	-4.532072100628351	4025810
4041821	Robotics	managing adaptive versatile environments	2005	8.023299866994996	-4.085879355695953	4041848
4047014	AI	refiner: a case-based differential diagnosis aide for knowledge acquisition and knowledge refinement	1988	7.789969318978146	-4.088726445131007	4047041
4056842	HCI	rapid development of applications for the interactive visual analysis of multimodal medical data	2013	8.194112319650062	-4.390101951894136	4056869
4068415	SE	a decision support system for concrete bridge deck maintenance	2008	7.78274900992571	-4.924630001583667	4068442
4090534	HCI	an empirical study on end-users' update performance for different abstraction levels	1994	8.209038828596123	-4.959295789785911	4090561
4096341	Vision	fast time-aware sparse trajectories prediction with tensor factorization	2018	7.970421922489645	-4.2283100979968	4096368
