id	area	title	year	x	y	ix
1144625	Vision	patient oriented and robust automatic liver segmentation for pre-evaluation of liver transplantation	2008	-8.725273524627536	-22.11370887390491	1144652
1144932	Vision	characterization of changes in blood vessel width and tortuosity in retinopathy of prematurity using image analysis	2002	-9.053740666939813	-22.537259304347955	1144959
1145116	AI	multi-task fundus image quality assessment via transfer learning and landmarks detection	2018	-7.490419392159036	-22.126485287227503	1145143
1145677	Vision	pathology hinting as the combination of automatic segmentation with a statistical shape model	2012	-9.153267278151569	-21.84382858118764	1145704
1146034	ML	automated gastric cancer diagnosis on h&e-stained sections; ltraining a classifier on a large scale with multiple instance machine learning	2013	-7.524338494057586	-22.791755965682643	1146061
1146732	Vision	identification and classification of microaneurysms for early detection of diabetic retinopathy	2013	-8.134842337942048	-23.03211177484188	1146759
1147159	Robotics	segmentation of sublingual veins from near infrared sublingual images	2008	-8.702125384316622	-22.03483958627984	1147186
1147329	Vision	automated analysis of a sequence of ovarian ultrasound images. part i: segmentation of single 2d images	2002	-8.83540496005087	-21.73203796951773	1147356
1147462	Vision	a tool supported approach for brightness preserving contrast enhancement and mass segmentation of mammogram images using histogram modified grey relational analysis	2017	-8.906027594481204	-22.52102178915112	1147489
1148371	Vision	classification of ductal tree structures in galactograms	2009	-8.02690485946098	-21.730511091327877	1148398
1148386	HCI	computer-aided estimation for the risk of development of gastric cancer by image processing	2010	-8.30081134752885	-22.995079004861587	1148413
1148443	Graphics	classification of in-vivo endomicroscopic images of the alveolar respiratory system	2009	-8.253861945829076	-21.994838182233615	1148470
1148986	HCI	java interface to a computer-aided diagnosis system for acute pulmonary embolism using pioped findings	1999	-8.672300005283525	-22.58372843716502	1149013
1149283	Visualization	identifying the primary site of origin of mri brain metastases from lung and breast cancer following a 2d radiomics approach	2017	-8.122041128623916	-22.95096777882388	1149310
1149445	Robotics	a clustering based method for collagen proportional area extraction in liver biopsy images	2015	-8.893959809377732	-22.400712830226645	1149472
1150024	Vision	semi-automatic lymph node segmentation and classification using cervical cancer mr imaging	2018	-8.280652501155062	-21.5824970664608	1150051
1150322	Vision	a survey on deep learning in medical image analysis	2017	-7.330635787882035	-21.71808485226121	1150349
1150329	Robotics	automatic segmentation of corneal endothelial cells from microscopy images	2019	-9.154480511558225	-22.286352906706533	1150356
1150846	ML	ensemble classifier for benign-malignant mass classification	2013	-7.847435592632081	-23.147060894802426	1150873
1151172	Vision	lens opacity detection for serious posterior subcapsular cataract	2016	-8.880709080366382	-22.072649528236546	1151199
1151493	ML	intelligent computing theories and applications	2012	-8.28238491891856	-22.93683888163176	1151520
1151772	AI	automated breast cancer detection and classification using ultrasound images: a survey	2010	-8.134098751926429	-22.54797857408503	1151799
1151812	Visualization	automatic segmentation of trophectoderm in microscopic images of human blastocysts	2015	-9.126298885755233	-22.084692265563003	1151839
1153051	Vision	detection of retinal nerve fiber layer defects in retinal fundus images using gabor filtering	2007	-8.94861856832082	-22.57422080378669	1153078
1153325	Vision	a hybrid multi-scale model for thyroid nodule boundary detection on ultrasound images	2006	-9.078337973052426	-21.71399353043307	1153352
1153671	Visualization	combination of computer-aided detection algorithms for automatic lung nodule identification	2011	-8.893427357891033	-21.875161734944335	1153698
1154145	ML	on detecting abnormalities in digital mammography	2010	-8.21669067040319	-22.808582647201902	1154172
1154368	Vision	automated image analysis of the pathological lung in ct	2005	-8.850643383013898	-22.17809800606182	1154395
1154534	Graphics	stain normalization using sparse autoencoders (stanosa): application to digital pathology	2017	-7.2447565024491185	-22.03500015727405	1154561
1154926	HCI	break-up analysis of the tear film based on time, location, size and shape of the rupture area	2013	-8.824253521408695	-21.906893265284992	1154953
1155739	ML	age-related macular degeneration detection and stage classification using choroidal oct images	2016	-8.174211020631923	-22.922777155532923	1155766
1155744	Web+IR	ultrasonographic prevalence and characteristics of non-palpable thyroid incidentalomas in a hospital-based population in a sub-saharan country	2017	-7.75333880240548	-22.501531153426786	1155771
1155897	Vision	automatic detection and classification of regions of fdg uptake in whole-body pet-ct lymphoma studies	2017	-7.659967087299971	-21.860180336809766	1155924
1156307	Vision	automated segmentation of stromal tissue in histology images using a voting bayesian model	2013	-8.181688138256169	-22.45845835022736	1156334
1156393	Vision	an interactive segmentation algorithm for thyroid nodules in ultrasound images	2016	-8.92353061867717	-21.583216174330452	1156420
1156522	Vision	cavitary nodule segmentation in computed tomography images based on self-generating neural networks and particle swarm optimisation	2015	-8.45387222484996	-22.90851748857769	1156549
1157199	Vision	classification of voting patterns to improve the generalized hough transform for epiphyses localization	2016	-8.766941741199009	-22.091798998252358	1157226
1157234	Vision	optic disk detection in fundus image based on structured learning	2018	-8.443133363922124	-22.02827363682978	1157261
1157248	Robotics	gi bleeding detection in wireless capsule endoscopy images based on pattern recognition and a mapreduce framework	2016	-7.5591181149540345	-22.83803149474873	1157275
1157311	Vision	toward leukocyte recognition using morphometry, texture and color	2004	-8.026254283662142	-22.81968060409587	1157338
1157452	Vision	methods for increased sensitivity and scope in automatic segmentation and detection of lung nodules in ct images	2015	-8.477054837806183	-23.101986670337965	1157479
1157945	Robotics	segmentation of acne vulgaris lesions	2011	-7.89345317296784	-22.574672204265017	1157972
1158646	Vision	automatic detection of epiretinal membrane in oct images by means of local luminosity patterns	2017	-8.558280494956161	-21.95916734054804	1158673
1158924	AI	feature selection and syndrome prediction for liver cirrhosis in traditional chinese medicine	2009	-7.888851469479006	-23.054770901807323	1158951
1159086	ML	automatic detection of the existence of subarachnoid hemorrhage from clinical ct images	2010	-8.84332434212924	-22.29824805632948	1159113
1159253	Vision	a classification approach for anatomical regions segmentation	2005	-8.584322734399956	-21.85346720696237	1159280
1159311	ML	radiomics analysis of dwi data to identify the rectal cancer patients qualified for local excision after neoadjuvant chemoradiotherapy	2018	-7.280009767957586	-22.631870507620317	1159338
1159544	Visualization	automated hepatic steatosis assessment through liver biopsy image processing	2016	-7.73925201683921	-21.969160899894703	1159571
1160177	Vision	exudates segmentation using fully convolutional neural network and auxiliary codebook	2018	-7.261842957811887	-22.51390873071535	1160204
1160505	Vision	prediction of atheromatic plaque evolution in carotids using features extracted from the arterial geometry	2015	-7.773066396760934	-22.640105968098172	1160532
1160543	Vision	a novel microaneurysms detection method based on local applying of markov random field	2016	-8.758022621005193	-22.263021341011115	1160570
1160847	Vision	cancerous nuclei detection and scoring in breast cancer histopathological images	2016	-8.311807487899433	-22.60826685132148	1160874
1161372	HCI	superb microvascular imaging (smi) compared with conventional ultrasound for evaluating thyroid nodules	2017	-8.799396141129053	-21.899606214436165	1161399
1161451	ML	automatic detection of abnormal tissue in mammography	2001	-8.590975072929723	-22.93524095881684	1161478
1161627	ML	quantitative ultrasound image analysis of axillary lymph node status in breast cancer patients	2013	-8.305170662498403	-22.80320545304005	1161654
1162007	Vision	estimation of the arterial diameter in ultrasound images of the common carotid artery	2015	-8.395864299713883	-22.525562039090232	1162034
1162753	NLP	an algorithm for early breast cancer detection in mammograms	1992	-8.019210877198843	-21.852742766353124	1162780
1162852	Vision	spatial density modeling for discirminating between benign and malignant microcalcification lesions	2013	-8.462769160124878	-22.489821841987677	1162879
1163395	Vision	automatic organ segmentation for ct scans based on super-pixel and convolutional neural networks	2018	-8.186324422379093	-22.05350481107739	1163422
1163662	ML	crf-based brain tumor segmentation: alleviating the shrinking bias	2016	-7.2904602239692995	-21.969042297452546	1163689
1164053	Vision	robust image descriptors for real-time inter-examination retargeting in gastrointestinal endoscopy	2016	-7.9849048919329135	-22.443597727778087	1164080
1165422	Vision	optic disc detection in color fundus images using ant colony optimization	2012	-8.518151631533978	-22.63978978760056	1165449
1166064	Vision	texture analysis of common renal masses in multiple mr sequences for prediction of pathology	2017	-8.405119918172533	-22.96904542854515	1166091
1166217	Web+IR	microaneurysm detection using deep learning and interleaved freezing	2018	-7.269953528438553	-22.537204802503123	1166244
1166813	ML	the median split algorithm for detection of critical melanoma color features	2013	-8.586102498786586	-23.026307773321392	1166840
1167168	Vision	msfcn-multiple supervised fully convolutional networks for the osteosarcoma segmentation of ct images	2017	-7.962161087099306	-22.31755456477795	1167195
1167562	Vision	3d lacunarity in multifractal analysis of breast tumor lesions in dynamic contrast-enhanced magnetic resonance imaging	2013	-8.223838360410813	-22.663960507471792	1167589
1167587	ML	classification of benign and malignant brain tumor ct images using wavelet texture parameters and neural network classifier	2013	-8.075547504157202	-23.15350437092393	1167614
1167703	Vision	exploring deepmedic for the purpose of segmenting white matter hyperintensity lesions	2018	-7.865094293313321	-21.371483790921832	1167730
1168323	ML	rough set approach for classification of breast cancer mammogram images	2003	-7.819717380531661	-23.091887511866283	1168350
1168499	Vision	the role of the superior order glcm in improving the automatic diagnosis of the hepatocellular carcinoma based on ultrasound images	2011	-8.638434845500097	-22.492951300445853	1168526
1168671	Vision	novel automated approach to predict the outcome of laser peripheral iridotomy for primary angle closure suspect eyes using anterior segment optical coherence tomography	2018	-8.580180957352214	-22.86166359570736	1168698
1169047	Vision	melanin and hemoglobin identification for skin disease analysis	2013	-8.375915595506607	-22.444699726764004	1169074
1169097	Vision	scale-space representation of lung hrct images for diffuse lung disease classification	2010	-8.388835239296974	-23.138445258721863	1169124
1169160	Robotics	computer-aided diagnosis of breast tumor based on b-mode ultrasound and color doppler flow imaging	2009	-8.540848421151471	-22.948298894017224	1169187
1169270	Vision	multimodal brain tumor segmentation using 3d convolutional networks	2017	-7.436165470319631	-21.959655072919027	1169297
1169381	Vision	individual 3d region-of-interest atlas of the human brain: neural-network-based tissue classification with automatic training point extraction	2000	-8.234445946286758	-21.377972276416532	1169408
1170474	Vision	development of a neuro-fuzzy mr image segmentation approach using fuzzy c-means and recurrent neural network	2009	-7.812809296695072	-22.17985492764304	1170501
1170836	Visualization	comparison of lesion size using area and volume in full field digital mammograms	2012	-8.910572680959977	-22.821935286157952	1170863
1171031	ML	a multi-expert system to classify fluorescent intensity in antinuclear autoantibodies testing	2006	-7.6534121515841615	-23.014164147321733	1171058
1171818	ML	zoom-in-net: deep mining lesions for diabetic retinopathy detection	2017	-7.3832425022333315	-22.27658310164258	1171845
1172011	Vision	effective detection of retinal exudates in fundus images	2009	-8.52646418096731	-22.535452610035186	1172038
1172268	Vision	automatic abdominal lymph node detection method based on local intensity structure analysis from 3d x-ray ct images	2013	-8.870433310329501	-22.773800034374403	1172295
1172274	Robotics	an efficient automated method for exudates segmentation using image normalization and histogram analysis	2016	-8.77522420317112	-22.26648039479201	1172301
1172498	Vision	improving breast mass classification through kernel methods and the fusion of clinical data and image descriptors	2018	-7.572529567211969	-22.885110807579352	1172525
1172649	Robotics	computer-aided diagnosis of hyperacute stroke with thrombolysis decision support using a contralateral comparative method of ct image analysis	2013	-8.585600116779329	-22.7623940855502	1172676
1172656	Vision	a weakly labeled approach for breast tissue segmentation and breast density estimation in digital mammography	2016	-7.930690177426983	-22.375143917241804	1172683
1172667	HCI	abnormal red blood cells detection using adaptive neuro-fuzzy system	2012	-8.339724288219424	-22.99745773449966	1172694
1172764	Comp.	a benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays	2018	-7.497229389239397	-22.20802031368412	1172791
1173062	Visualization	ciliary motility activity measurement using a dense optical flow algorithm	2013	-8.419474669931736	-22.31218621552261	1173089
1173355	ML	classification of chest lesions with using fuzzy c-means algorithm and support vector machines	2013	-7.650145263879242	-22.984469070178033	1173382
1173826	ML	diabetic retinopathy diagnosis from retinal images using modified hopfield neural network	2018	-8.103960552070259	-23.12896352147089	1173853
1173893	NLP	higher order spectra analysis of breast thermograms for the automated identification of breast cancer	2014	-7.883145274866017	-22.978619377141356	1173920
1174563	Vision	automatic lesion detection in wireless capsule endoscopy — a simple solution for a complex problem	2014	-8.425360611217	-22.651145561645603	1174590
1175059	AI	automated diagnostic model based on heart tissue isoline map analysis	2017	-8.126904968588827	-22.11933318801753	1175086
1175815	Vision	comparison of pixel and subpixel retinal vessel tree segmentation using a deformable contour model	2008	-8.946550032513573	-21.908619154019785	1175842
1175892	Vision	local estimation of the degree of optic disc swelling from color fundus photography	2018	-9.090915978296213	-22.50213449348096	1175919
1176076	Metrics	classification of hepatic lesions using the matching metric	2014	-8.256042385641646	-21.845495071782842	1176103
1176801	NLP	automatic coregistration, segmentation and classification for multimodal cytopathology	2003	-8.732762024663721	-21.570896090305762	1176828
1176849	Vision	an automatic classification system of urine bladder tumors employing morphological and textural nuclear features	2001	-7.877140422876267	-23.033183577131158	1176876
1177830	Vision	automatic apical view classification of echocardiograms using a discriminative learning dictionary	2017	-7.4008868919377075	-22.099828616799773	1177857
1178074	ML	spot counting on fluorescence in situ hybridization in suspension images using gaussian mixture model	2015	-7.837293583789343	-22.678440810179158	1178101
1178290	Vision	automatic tear film segmentation based on texture analysis and region growing	2014	-8.617609662619232	-21.897008538531104	1178317
1178748	Vision	vessel segmentation in retinal images with a multiple kernel learning based method	2014	-7.851077481954088	-22.165957785198017	1178775
1180194	Vision	a new contrast enhancement method of retinal images in diabetic screening system	2015	-8.959247263077895	-22.456295060857148	1180221
1180765	Robotics	mathematical morphology and its applications to signal and image processing	2015	-8.32634695244894	-21.35502364691698	1180792
1181171	Vision	segmentation of the uterine wall by an ensemble of fully convolutional neural networks	2018	-8.418123735283164	-22.326349999443245	1181198
1181726	Visualization	a fast technique for white blood cells nuclei automatic segmentation based on gram-schmidt orthogonalization	2012	-8.60235235365932	-22.923325901497673	1181753
1182154	Vision	automated microaneurysm detection method based on eigenvalue analysis using hessian matrix in retinal fundus images	2013	-8.460197692348387	-23.054619541826614	1182181
1182278	ML	revealing hidden potentials of q-space imaging in breast cancer	2017	-7.300046040929419	-21.33587616374859	1182305
1182685	ML	convex hull-based feature selection in application to classification of wireless capsule endoscopic images	2009	-7.847600891155131	-23.129993382673373	1182712
1182875	Robotics	lung nodules detection by ensemble classification	2008	-7.517963036121147	-22.770749331203085	1182902
1182991	Vision	weighted ensemble based automatic detection of exudates in fundus photographs	2014	-8.179009661824315	-22.74141451672443	1183018
1183186	Vision	predicting the benefit of using cade in screening mammography	2014	-8.603894958894907	-23.085841921265377	1183213
1183630	Robotics	on the role of texture and color in the classification of dermoscopy images	2012	-7.906584451452905	-22.378006000039033	1183657
1183831	Vision	shape model segmentation of long-axis contrast enhanced echocardiography	2006	-9.11327991069461	-21.58501821210086	1183858
1184247	ML	a novel framework for hyperemia grading based on artificial neural networks	2015	-8.314700995177294	-22.445686873934704	1184274
1184254	NLP	ground glass opacity lesion morphology extraction in primary lung cancer	2017	-8.388266587686651	-22.82565234914581	1184281
1184349	Vision	automatic detection of malignant prostatic gland units in cross-sectional microscopic images	2010	-8.019044398576195	-22.67207212861895	1184376
1184773	Vision	improved fuzzy c-means clustering in the process of exudates detection using mathematical morphology	2018	-8.610946772408651	-22.755613494344765	1184800
1184963	Vision	a deep learning architecture for brain tumor segmentation in mri images	2017	-7.3215154979114185	-22.271208594285408	1184990
1185181	ML	detection of soft tissue densities from digital breast tomosynthesis: comparison of conventional and deep learning approaches	2016	-7.45855567535346	-22.41368316677492	1185208
1185599	HCI	does expectation of abnormality affect the search pattern of radiologists when looking for pulmonary nodules?	2016	-8.681559707460996	-23.013625882026624	1185626
1185622	Robotics	deepmole: deep neural networks for skin mole lesion classification	2016	-7.368679282830218	-22.59526260322118	1185649
1185838	Vision	assessment of sparse-based inpainting for retinal vessel removal	2017	-8.448239035422054	-22.18552031759291	1185865
1185959	Arch	applying a decision support system in clinical practice: results from melanoma diagnosis	2007	-8.356379729446036	-22.87324671893739	1185986
1186300	ML	low rank and sparse matrix decomposition as stroke segmentation prior: useful or not? a random forest-based evaluation study	2017	-7.975175053578881	-21.41745170699185	1186327
1186605	AI	extending case-based reasoning by discovering and using image features in ivf	2000	-7.7897875170816056	-22.16705429477119	1186632
1186670	HCI	feature and classifier selection for automatic classification of lesions in dynamic contrast-enhanced mri of the breast	2009	-7.673866111184126	-22.577917878558	1186697
1187308	Vision	fully convolutional neural networks for tissue histopathology image classification and segmentation	2018	-7.264683284854021	-22.084903923680194	1187335
1187603	Vision	exudate detection in color retinal images for mass screening of diabetic retinopathy	2014	-8.595901966328316	-22.80006647668853	1187630
1187894	Vision	detection of lesions on the retina image	2018	-8.815033384806467	-21.69769751416036	1187921
1188231	Vision	automated localization of optic disk, detection of microaneurysms and extraction of blood vessels to bypass angiography	2014	-8.645127526801604	-22.747648898408602	1188258
1188955	Vision	diagnosis of disc herniation based on classifiers and features generated from spine mr images	2010	-8.38176626150123	-22.200839898153696	1188982
1188989	Vision	colorectal polyps detection using texture features and support vector machine	2008	-8.172279972760245	-22.971468979725785	1189016
1189457	Vision	role of task complexity and training in crowdsourced image annotation	2018	-7.797979246055331	-22.310785546368013	1189484
1189684	Vision	accurate segmenting of cervical tumors in pet imaging based on similarity between adjacent slices	2018	-8.895723769568367	-21.731246222709828	1189711
1189809	Vision	multi-fractal texture features for brain tumor and edema segmentation	2014	-8.059856742943099	-22.18207292000712	1189836
1190295	ML	computerized image-based detection and grading of lymphocytic infiltration in her2+ breast cancer histopathology	2010	-7.707215204142058	-22.694775955301694	1190322
1190431	Mobile	detection of protruding lesion in wireless capsule endoscopy videos of small intestine	2018	-8.289624395416192	-23.09402535929129	1190458
1190813	Vision	automatic dual-view mass detection in full-field digital mammograms	2015	-8.439630009837924	-22.915424406212924	1190840
