id	title	keywords	abstract	entities	authors	year	journal	doi	fos	area	x	y	ix
02d5a1be04d3cb05b11c1eeeee8755f044342e2f	maximum likelihood estimation of a reverberation model for robust distant-talking speech recognition	reverberation;transient response hidden markov models maximum likelihood estimation reverberation speech recognition;training;speech;maximum likelihood estimation;room impulse response;automatic speech recognition;maximum likelihood estimate;hidden markov models;speech recognition;hidden markov models reverberation speech speech recognition maximum likelihood estimation training data models;room impulse responses maximum likelihood estimation reverberation model robust distant talking speech recognition reverberation modelfor asr hmm training;data models	We propose a novel approach for estimating a reverberation model for a robust recognizer according to [1], which is designed to allow distant-talking automatic speech recognition (ASR) in reverberant environments. Based on a few calibration utterances with known transcriptions recorded in the target environment, a maximum likelihood estimator is used to find the means and variances of the reverberation model. In contrast to [1] and to HMM training on artificially reverberated training data (e. g. [2]), measurements of room impulse responses become unnecessary, and the effort for training is greatly reduced. Simulations of a connected digit recognition task show that, in highly reverberant environments, the reverberation models estimated by the proposed approach achieve significantly higher recognition rates than HMMs trained on reverberant data.	finite-state machine;hidden markov model;simulation;speech recognition	Armin Sehr;Yuanhang Zheng;Elmar Nöth;Walter Kellermann	2007	2007 15th European Signal Processing Conference		speech recognition;acoustics;engineering;pattern recognition	Vision	-15.42180550693654	-92.33987271290898	182783
eb9717dadd36d876f0578eae65e70f3ff1347fc8	new machine scores and their combinations for automatic mandarin phonetic pronunciation quality assessment	gabor feature;formant;time frequency;posterior probability;quality assessment;pattern classification;speech recognition;correlation coefficient;computer assisted language learning;neural network	This paper discusses Mandarin vowel pronunciation quality assessment. The phonetic pronunciation quality is traditionally evaluated under the speech recognition framework by the phonetic posterior probability score, which may be computed by normalizing the frame-based posterior probability or be calculated on the phone segment directly. By the first method, we can achieve a human-machine scoring correlation coefficient (CC) of 0.832 for vowel; and by the second, the CC can be up to 0.847. This paper proposes a novel kind of formant feature and applies the feature to the evaluation of vowel: we transform the formant plots on the time-frequency plane to a bitmap and extract its Gabor feature for pattern classification; when use the classification probability for pronunciation assessment, we can get a CC of 0.842. Finally we combine the three scores with various linear or nonlinear methods; the best CC of 0.913 is gotten by using neural network.	super robot monkey team hyperforce go!	Fuping Pan;Qingwei Zhao;Yonghong Yan	2007		10.1007/978-3-540-74819-9_101	natural language processing;speech recognition;computer science;pattern recognition	NLP	-13.824537636231396	-87.41627750718858	182857
eaf66bf3fe052b7235f4484c33b044717d43c9d4	handwriting recognition using neural networks and hidden markov models			artificial neural network;handwriting recognition;hidden markov model;markov chain	Markus Schenkel	1995			recurrent neural network;signature recognition	ML	-15.606835568704867	-87.55107216092344	183361
67f1dd47296df538e42c9c811df263978e1da599	an autoencoder neural-network based low-dimensionality approach to excitation modeling for hmm-based text-to-speech	hmm based text to speech;perceptual quality;parametric model;quality attributes;convergence;neural networks;highly intelligible speech;speech synthesis;neural nets;hidden markov model;speech processing;training;speech processing neural nets;vocal tract;speech;excitation modeling speech synthesis hidden markov models neural networks autoencoders;runtime;autoencoder neural network;excitation modeling;artificial neural networks;hidden markov models;hidden markov models speech synthesis signal synthesis signal generators speech analysis runtime neural networks signal analysis cepstral analysis matched filters;text to speech;highly intelligible speech autoencoder neural network low dimensionality approach excitation modeling hmm based text to speech data driven systems;autoencoders;data driven systems;neural network;low dimensionality approach	HMM-TTS synthesis is a popular approach toward flexible, low-footprint, data driven systems that produce highly intelligible speech. In spite of these strengths, speech generated by these systems exhibit some degradation in quality, attributable to an inadequacy in modeling the excitation signal that drives the parametric models of the vocal tract. This paper proposes a novel method for modeling the excitation as a low-dimensional set of coefficients, based on a non-linear map learned through an autoencoder. Through analysis-and-resynthesis experiments, and a formal listening test, we show that this model produces speech of higher perceptual quality compared to conventional pulse-excited speech signals at the p ≪ 0.01 significance level.	artificial neural network;autoencoder;coefficient;elegant degradation;experiment;hidden markov model;nonlinear system;speech synthesis;tract (literature)	Srikanth Vishnubhotla;Raul Fernandez;Bhuvana Ramabhadran	2010	2010 IEEE International Conference on Acoustics, Speech and Signal Processing	10.1109/ICASSP.2010.5495546	natural language processing;vocal tract;speech recognition;parametric model;convergence;computer science;speech;machine learning;artificial neural network	Robotics	-16.87192816747021	-90.58529780037343	183447
3cde7526b26e02fefdd8148ffe276f21222642fb	censrec-3: an evaluation framework for japanese speech recognition in real car-driving environments	article publisher;tecnologia electronica telecomunicaciones;base donnee;sistema mano libre;common evaluation framework;in car speech database;japonais;speech processing;hand free system;database;tratamiento palabra;traitement parole;base dato;censrec 3;microfono;metodo secuencial;sequential method;programacion lineal;reconocimiento voz;systeme mains libres;linear programming;mot isole;palabra aislada;methode sequentielle;programmation lineaire;speech recognition;reconnaissance parole;incar speech database;tecnologias;isolated word;grupo a;japones;noisy speech recognition;microphone;evaluation framework;japanese	This paper introduces a common database, an evaluation framework, and its baseline recognition results for in-car speech recognition, CENSREC-3, as an outcome of the IPSJ-SIG SLP Noisy Speech Recognition Evaluation Working Group. CENSREC-3, which is a sequel to AURORA-2J, has been designed as the evaluation framework of isolated word recognition in real car-driving environments. Speech data were collected using two microphones, a close-talking microphone and a hands-free microphone, under 16 carefully controlled driving conditions, i.e., combinations of three car speeds and six car conditions. CENSREC-3 provides six evaluation environments designed using speech data collected in these conditions. key words: noisy speech recognition, common evaluation framework, incar speech database, CENSREC-3	baseline (configuration management);microphone;speech recognition;superword level parallelism	Masakiyo Fujimoto;Kazuya Takeda;Satoshi Nakamura	2006	IEICE Transactions	10.1093/ietisy/e89-d.11.2783	japanese;speech recognition;telecommunications;computer science;linear programming;artificial intelligence;speech processing	NLP	-14.42930934683822	-88.22442082626353	183577
b6caa83e513bf597577ad4312d1a8266a730d182	comparison the performance of hybrid hmm/mlp and rbf/lvq ann models - application for speech and medical pattern classification		In the last several years, the hybrid models have become increasingly popular. We use involves multinetwork RBF/LVQ structure and hybrid HMM/MLP model for speech recognition and medical diagnosis.	hidden markov model;learning vector quantization;linear approximation;memory-level parallelism;radial basis function;speech recognition	Lilia Lazli;Mounir Boukadoum;Abdennasser Chebira;Kurosh Madani	2012			speech recognition;machine learning;pattern recognition	NLP	-15.47781312855379	-87.57635541942432	184725
e01f974178df81782f336b1ed97f1ca7152e6476	learning corpus-invariant discriminant feature representations for speech emotion recognition		As a hot topic of speech signal processing, speech emotion recognition methods have been developed rapidly in recent years. Some satisfactory results have been achieved. However, it should be noted that most of these methods are trained and evaluated on the same corpus. In reality, the training data and testing data are often collected from different corpora, and the feature distributions of different datasets often follow different distributions. These discrepancies will greatly affect the recognition performance. To tackle this problem, a novel corpus-invariant discriminant feature representation algorithm, called transfer discriminant analysis (TDA), is presented for speech emotion recognition. The basic idea of TDA is to integrate the kernel LDA algorithm and the similarity measurement of distributions into one objective function. Experimental results under the cross-corpus conditions show that our proposed method can significantly improve the recognition rates. key words: speech emotion recognition, transfer learning, dimensionality reduction	algorithm;dimensionality reduction;emotion recognition;linear discriminant analysis;local-density approximation;loss function;optimization problem;signal processing;speech processing;text corpus;topological data analysis	Peng Song;Shifeng Ou;Zhenbin Du;Yanyan Guo;Wenming Ma;Jinglei Liu;Wenming Zheng	2017	IEICE Transactions		speech recognition;feature;pattern recognition	AI	-16.293157855925532	-91.59844639854518	184732
4a1a38dbf941b3604a943d057c992474b5d62c6b	dialog context language modeling with recurrent neural networks		In this work, we propose contextual language models that incorporate dialog level discourse information into language modeling. Previous works on contextual language model treat preceding utterances as a sequence of inputs, without considering dialog interactions. We design recurrent neural network (RNN) based contextual language models that specially track the interactions between speakers in a dialog. Experiment results on Switchboard Dialog Act Corpus show that the proposed model outperforms conventional single turn based RNN language model by 3.3% on perplexity. The proposed models also demonstrate advantageous performance over other competitive contextual language models.	artificial neural network;interaction;language model;perplexity;random neural network;recurrent neural network;telephone switchboard;dialog	Bing Liu;Ian Lane	2017	2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	10.1109/ICASSP.2017.7953251	natural language processing;speech recognition;computer science;machine learning	NLP	-18.96318321261246	-87.33836815407078	184745
4366755dd65c68f3d268d8b159a2f3696d279538	"""""""eigenlips"""" for robust speech recognition"""	background noise;front end;robust speech recognition;image segmentation;image processing;acoustic distortion;crosstalk;acoustic information;visual front end;multilayer perceptrons;additive noise;acoustic signal processing;deformable models;eigenlips;robust speech recognition system;visual information;acoustic noise;lip movements;speech recognition equipment;visual features;speech recognition;robustness;feedforward neural nets;computer science;cocktail party effect;multi speaker connected letters recognizer;hybrid connectionist speech recognition	In this study we improve the performance of a hybrid connectionist speech recognition system by incorporating visual information about the corresponding lip movements. Specifically, we investigate the benefits of adding visual features in the presence of additive noise and crosstalk (cocktail party effect). Our study extends our previous experiments [3] by using a new visual front end, and an alternative architecture for combining the visual and acoustic information. Furthermore, we have extended our recognizer to a multi-speaker, connected letters recognizer. Our results show a significant improvement for the combined architecture (acoustic and visual information) over just the acoustic system in the presence of additive noise and crosstalk.	acoustic cryptanalysis;additive white gaussian noise;connectionism;crosstalk;experiment;finite-state machine;front and back ends;speech recognition;utility functions on indivisible goods	Christoph Bregler;Yochai Konig	1994		10.1109/ICASSP.1994.389567	crosstalk;speech recognition;image processing;computer science;front and back ends;noise;background noise;image segmentation;robustness;cocktail party effect	HCI	-15.23242776385347	-89.61574265344832	184798
11c05370470435a316acdb578d8bc607fc57fa92	factor analysis for audio-based video genre classification	error reduction;indexing terms;gaussian mixture model;factor analysis;index terms video genre identification;universal background model;support vector machine;genre classification;automatic classification;factor analy sis	Statistical classifiers operate on features that generally include both useful and useless information. These two types of information are difficult to separate in the feature domain. Recently, a new paradigm based on a Latent Factor Analysis (LFA) proposed a model decomposition into usefull and useless components. This method was successfully applied to speaker and language recognition tasks. In this paper, we study the use of LFA for video genre classification by using only the audio channel. We propose a classification method based on short-term cepstral features and Gaussian Mixture Models (GMM) or Support Vector Machine (SVM) classifiers, that are combined with Factor Analysis (FA). Experiments are conducted on a corpus composed of 5 types of video (musics, commercials, cartoons, movies and news). The relative classification error reduction obtained by using the best factor analysis configuration with respect to the baseline system, Gaussian Mixture Model Universal Background Model (GMM-UBM), is about 56%, corresponding to a correct identification rate of about 90%.	baseline (configuration management);cepstrum;experiment;factor analysis;google map maker;mixture model;programming paradigm;statistical classification;support vector machine;text corpus;utility	Mickael Rouvier;Driss Matrouf;Georges Linarès	2009			support vector machine;speech recognition;index term;computer science;machine learning;pattern recognition;mixture model;factor analysis	ML	-12.417891082492357	-88.77748697544973	185034
