id	area	title	year	x	y	ix
3178015	EDA	a physical design tool for built-in self-repairable static rams	1999	-4.883805428936863	12.187493229389146	3178042
3179384	Embedded	accelerating capture of infrequent errors on ate for silicon tv tuners	2014	-4.977629348192417	12.1759280416511	3179411
3180237	Embedded	delay testing and failure analysis of ecl logic with embedded memories	1991	-5.221517420250195	11.419854960004642	3180264
3180739	EDA	high-level synthesis methodology for on-line testability optimization	2000	-4.547157922920429	11.564975954502854	3180766
3182295	HCI	reliability benefits of iddq	1992	-4.632311304559302	12.143007807830582	3182322
3183288	EDA	lets move polymorphism downwards: on the multifunctional logic based on ambipolar behaviour of semiconductor devices	2016	-4.7804863916440565	12.181150305995375	3183315
3185671	Robotics	rapid-response temperature control provides new defect screening opportunities	2001	-4.432428026001169	11.762216367093087	3185698
3186252	EDA	automatic generation of 1-of-m qdi asynchronous adders	2003	-4.457854209290732	11.409323524693475	3186279
3186707	Embedded	no fault found: the root cause	2015	-4.564018240668877	12.070567082239778	3186734
3188054	Embedded	checker no-harm alarm robustness	2006	-5.2668268302486805	11.566689612829132	3188081
3188239	EDA	ultra-fast cad scan chain highlighting for failure analysis assistance	2010	-4.77037678899371	11.48900183286718	3188266
3192938	Arch	on evaluating speed path detection of structural tests	2010	-4.755315629982847	11.414456907742489	3192965
3194935	Arch	cmos transistor faults and bridging faults: testability by delay effects and overcurrents	1992	-5.239730729857995	12.159814009847764	3194962
3195580	EDA	a built-in testing scheme for ic memories by considering address decoder and cell array separately	1987	-5.213350508433544	11.813129776880839	3195607
3197671	EDA	multidimensional parametric test set optimization of wafer probe data for predicting in field failures and setting tighter test limits	2011	-5.1422697780748114	11.396856722331602	3197698
3200907	EDA	improving the diagnosability of digital circuits	1999	-4.961595586544272	11.313785860975006	3200934
3204325	EDA	fault-tolerant high performance scheme design	2015	-5.23196610952149	11.366447666591954	3204352
3205110	SE	effect of bist pretest on ic defect level	2006	-4.823112619443521	11.85527631089074	3205137
3205326	EDA	pulse-vanishing test for interposers wires in 2.5-d ic	2014	-5.2846418037392535	12.113878721661393	3205353
3205452	EDA	development of feed-forward design system for rapid sip design	2009	-4.654362687744035	12.113262604807339	3205479
3205479	Metrics	tutorial: characterizing sdrams	1999	-4.4330991774015525	12.046533173911605	3205506
3206135	EDA	efficient programmable deterministic self-test	2010	-4.6367412719549845	12.040176427322235	3206162
3206528	EDA	marginal fault diagnosis based on e-beam static fault imaging with cad interface	1990	-4.94755581599595	12.042831542320199	3206555
3208058	EDA	a method for minimizing clock skew fluctuations caused by interconnect process variations	2013	-5.083158810099167	11.924825289474635	3208085
3208997	Arch	implementing decay techniques using 4t quasi-static memory cells	2002	-4.714529590444408	12.218838962943465	3209024
3209458	EDA	a fast and accurate fpga-based fault injection system	2013	-4.411609883801557	11.775483823003006	3209485
3211227	EDA	digital microfluidic logic gates and their application to built-in self-test of lab-on-chip	2010	-4.905843950733332	11.558779354022374	3211254
3212383	EDA	sensitivity analysis for fault-analysis and tolerance in rf front-end circuitry	2007	-4.763356312388251	11.985154862821796	3212410
3212386	Arch	dynamic delay-fault injection for reconfigurable hardware	2005	-4.503972786025264	12.052091768517222	3212413
3216878	EDA	flash memory testing and built-in self-diagnosis with march-like test algorithms	2007	-4.737114746297387	12.155752294115892	3216905
3219341	Logic	feasibility analysis for robustness quantification by symbolic model checking	2011	-4.678195063992787	11.366054841746594	3219368
3219590	EDA	diagnosis of interconnect faults in cluster-based fpga architectures	2000	-4.4658344594593355	12.161561500492446	3219617
3220371	EDA	a case study for using dynamic partitioning based solution in volume diagnosis	2018	-4.923326663162699	12.175562490567383	3220398
3222193	EDA	extension of inductive fault analysis to parametric faults in analog circuits with application to test generation	1997	-5.288931498370468	11.321840499041441	3222220
