id	area	title	year	x	y	ix
1771075	Mobile	wtcp: an efficient mechanism for improving wireless access to tcp services	2003	-0.9704179035063412	24.16838209581337	1771102
1771278	Embedded	the strategies of traffic control for multimedia data transmission with qos guarantees over catv network	1999	0.4841486981622256	23.617250873071278	1771305
1771376	Networks	call-burst blocking probabilities of on-off traffic sources under the bandwidth reservation policy	2004	-0.9774710664225998	24.215288130055047	1771403
1772160	Metrics	an efficient fuzzy system for traffic management in high-speed packet-switched networks	2001	0.2947070551998385	24.507582273416315	1772187
1773348	HPC	stochastic model of finite buffer priority queuing system with multi-type batch arrival and general rejection	2007	-0.5837706167105611	24.252754063762502	1773375
1774338	Networks	a wised routing protocols for leo satellite networks	2015	0.318975433615989	23.52616427011205	1774365
1774469	Mobile	video streaming over wireless dccp	2008	-0.2466162376335408	24.66282938720047	1774496
1774763	HPC	analytical and numerical results for feedback based flow control of b-isdn/atm networks with significant propagation delays	1995	-0.2545246011655071	24.610984770721192	1774790
1774807	Visualization	performance of tcp/udp under ad hoc ieee802.11	2003	-1.331435048412828	23.513731123828016	1774834
1775030	Metrics	an enhanced mathematical model for performance evaluation of optical burst switched networks	2008	-1.1886210018552057	24.149467210024905	1775057
1775182	Metrics	communication models with distributed transmission rates and buffer sizes	2006	0.10526563630867762	24.425261267625825	1775209
1775897	Arch	burst reducing servers in atm networks	1995	-0.07455103374696563	24.008485842369762	1775924
1776029	HPC	a fault-tolerant data communication setup to improve reliability and performance for internet based distributed applications	1999	-0.2006422056555812	23.05071347528493	1776056
1776467	Embedded	accurate modelling of the queueing behaviour of shared buffer atm switches	1999	-0.020273376667386052	23.42446599489524	1776494
1776853	Arch	analysis of an output queued batcher-banyan switch (oqbbs) for atm networks	1994	0.1078624910442747	22.84225740906503	1776880
1776901	Metrics	the role of information update in flow control	2008	0.43264975129342303	24.03472208305294	1776928
1777150	Metrics	fluid simulation: discrete event fluid modeling of tcp	2001	0.4321840121800776	24.58107902824287	1777177
1778377	Networks	a fair high-speed copy network for multicast packet switch	1992	0.13281708919299998	22.823586875725578	1778404
1779392	Metrics	communication networking: an analytical approach [book review]	2005	-0.5312350481984691	24.527823848086943	1779419
1780520	Networks	performance evaluation of a metro wdm multi-channel ring network with variable-length packets	2007	-0.08554836609715914	23.804591762463218	1780547
1781221	Networks	pdqrap - prioritized distributed queueing random access protocol	1994	-0.8485609706812891	23.930690668423125	1781248
1781987	Embedded	performance evaluation of a wireless atm switch using priority-based dynamic capacity allocation scheme	2000	-0.7791472143596937	24.22159059396561	1782014
1782381	Robotics	an analytical model for wavelength-convertible optical networks	2007	-0.21789448689346164	23.42723155163209	1782408
1782663	Metrics	a methodology for deriving per-flow end-to-end delay bounds in sink-tree diffserv domains with fifo multiplexing	2004	-0.30023639957537995	24.074865228834497	1782690
1782737	Networks	providing guaranteed rate services in the load balanced birkhoff-von neumann switches	2006	-0.11194380343373914	23.312761864185386	1782764
1784006	HPC	analysis of flow enforcement algorithm for bursty traffic in atm networks	1992	-0.6741279582866451	24.61878986544869	1784033
1784160	EDA	asymmetric convolution algorithm for blocking probability calculation in full-availability group with bandwidth reservation	2008	-0.905941500613052	24.58187868222528	1784187
1784310	Mobile	performance evaluation of mpeg2 video using guaranteed service over ip-atm networks	1998	0.4955475966681932	24.141784945034303	1784337
1784989	Metrics	the no slot wasting bandwidth balancing mechanism for dual bus architectures	1993	0.037768900293837435	23.62125142313645	1785016
1785398	Networks	a method for call admission control in atm networks with heterogeneous sources	1995	-0.5517812646458841	24.313665438336816	1785425
1785753	Embedded	analysis of a new multiaccess/switching technique for multibeam satellites in a prioritized isdn environment	1992	0.2759132184193237	23.230478175663066	1785780
1786128	Metrics	efficient burst scheduling algorithms in optical burst-switched networks using geometric techniques	2004	0.24092721864067956	23.047307509348144	1786155
1786535	HPC	asymptotic performance limits of switches with buffered crossbars supporting multicast traffic	2006	0.07761460851566104	22.95260161645684	1786562
1786805	Metrics	performance analysis of las-based scheduling disciplines in a packet switched network	2004	-0.0347671019456682	24.147327599973753	1786832
1787702	Networks	maximum throughput in multicast input queued packet switches	2001	0.018214915426792155	23.196635019746164	1787729
1787768	Metrics	analysis of multimedia traffic queues with finite buffer and overload control, part 2: applications	1992	-0.5019133161631945	24.681673141650176	1787795
1787970	Networks	cod: alternative architectures for high speed packet switching	1996	0.11624217669806244	22.989579829195083	1787997
1788034	HCI	a comparative study of forward error correction and frame accumulation for voip over congested networks	2007	0.05498061457558465	24.17861429524275	1788061
1789515	EDA	an efficient scheduling algorithm for combined input-crosspoint-queued (cicq) switches	2004	0.040774715790781006	22.80171413608043	1789542
1789853	Metrics	dimensioning of an atm switch with shared buffer and threshold priority	1993	-0.45993412722168	24.39964445910564	1789880
1789854	Arch	depth balancing and multipath transmission algorithms for p2p streaming media using peercast	2010	0.4912959243420284	23.41287363577911	1789881
1790041	Embedded	an instantaneous call admission control using information dissemination for wimax mesh networks	2011	-0.03252797561587952	23.01607293276565	1790068
1790082	Metrics	gateway adaptive pacing for tcp across multihop wireless networks and the internet	2006	0.3875451134019464	24.28765356212688	1790109
1790255	HPC	protocols to eliminate tuning penalties for packet-switched wdm star networks with large tuning latency	1997	0.4228659729640215	22.794513115494553	1790282
1790315	Metrics	jitter in atm networks and its impact on peak rate enforcement	1992	-0.2695843414350383	24.6070808279969	1790342
1790601	Metrics	an advanced traffic engineering approach based on the approximate invariance of effective bandwidths	2004	-0.3184845628863933	24.294112547781072	1790628
1790635	Networks	"""comments on """"carry-over round robin: a simple cell scheduling mechanism for atm network"""""""	2001	-0.3357982922780953	23.31526102912212	1790662
1790708	Mobile	a feedback-based scheme for improving tcp performance in ad hoc wireless networks	2001	-1.332257259745154	23.06116648397957	1790735
1790734	Arch	packet switch architecture with multiple output queueing	2004	0.08414694383206221	22.860818964030518	1790761
1791517	Metrics	on the performance modelling and optimisation of docsis hfc networks	2011	0.2558783448269385	24.111671204095554	1791544
1791804	HPC	enhancing energy efficient tcp by partial reliability	2002	-1.3342796988089964	23.847188804191	1791831
1792365	Networks	differentiating congestion vs. random loss: a method for improving tcp performance over wireless links	2000	-0.8835867970895973	24.16200047038403	1792392
1793061	ECom	worst case performance analysis of mpls with a gps-based packet scheduler	2002	-0.4659545902665176	23.82131726681792	1793088
1793796	Networks	delay analysis of continuous bit rate traffic over an atm network	1991	-0.5876193333187266	24.46376900783413	1793823
1794086	Metrics	buffer management for lossless service in shared buffer switches	2009	-0.02306834460285968	23.77307371255743	1794113
1794153	Arch	mux/demux queues, fifo queues, and their construction by fiber memories	2011	-0.15586865641921865	22.866864661599227	1794180
1794171	Visualization	robust multiclass signaling overload control	2005	-0.03800509920075497	24.5355762723455	1794198
