id	area	title	year	x	y	ix
3213211	Robotics	a composite soft bending actuation module with integrated curvature sensing	2016	-16.570403868254186	-10.78865873782691	3213238
3216248	Robotics	object slippage prevention using different control strategies	2016	-16.22846341872597	-10.898661588130837	3216275
3216488	Robotics	new robot concept for ultra high performance press tending robot system	2013	-16.894225708410822	-11.115952926616721	3216515
3217702	Robotics	a rolling contact joint lower extremity exoskeleton knee	2018	-16.363353291074063	-11.170010940517207	3217729
3217922	Robotics	pasa-seba hand: an underactuated hand with seven-gear empty-trip mechanisms and built-in actuators	2017	-16.090663732008558	-10.881179118644853	3217949
3221450	Robotics	design and kinematic modeling of a concentric wire-driven mechanism targeted for minimally invasive surgery	2016	-16.556052305079177	-11.522738361363745	3221477
3222877	Robotics	collision control in teleoperation by virtual force reflection: an application to the robtet system	1999	-16.08469298340021	-11.288983657863767	3222904
3223986	Robotics	design and characterization of an open-source robotic leg prosthesis	2018	-15.939941936548092	-11.245190559606836	3224013
3227830	Robotics	proposal of tendon-driven elastic telescopic arm and initial bending experiment	2017	-16.650131338196456	-10.840930694639981	3227857
3228677	Robotics	design of an industrial robotic gripper for precise twisting and positioning in high-speed assembly	2013	-16.142226482937865	-11.025031035291164	3228704
3228695	Robotics	three-dimensional modeling and simulation of the sliding motion of a soft fingertip with friction, focusing on stick-slip transition	2011	-16.357627235065735	-10.950002334886868	3228722
3229965	Robotics	compact arm: a compliant manipulator with intrinsic variable physical damping	2012	-16.100446612960074	-10.848379896226303	3229992
3229972	Robotics	development of a lightweight torque limiting m-drive actuator for hyper-redundant manipulator float arm	1999	-16.737785808293307	-10.792932226689775	3229999
3232664	Robotics	a soft robot for random exploration of terrestrial environments	2018	-16.18622497611083	-11.026697180383007	3232691
3234261	Robotics	the energetic cost of adaptive feet in walking	2011	-16.386228596097286	-10.923483205651157	3234288
3235317	Robotics	a feasibility test of underactuated robotic prosthetic fingers actuated by shape memory alloy	2016	-16.40411794597846	-11.54834153739086	3235344
3235681	Robotics	a novel embedded computer based autonomous robot for sewer pipe inspection	2010	-16.401454248807163	-11.553500543340613	3235708
3235703	Robotics	servo-controlled gripper with sensors for flexible assembly	1984	-16.624921261362186	-11.224437358278598	3235730
3236245	Vision	interruption of searching movements of partly restrained front legs of stick insects, a model situation for the start of a stance phase?	1991	-16.03710106720568	-11.328762631665851	3236272
3236916	Robotics	a lightweight robotic ankle prosthesis with non-backdrivable cam-based transmission	2017	-16.555922868757914	-11.324018025914306	3236943
3238027	Robotics	miniaturized unconstrained valves with pressure control for driving a robot finger	2011	-16.772526829882562	-11.379939924267273	3238054
3238347	Robotics	a bio-inspired compliant parallel mechanism for high-precision robots	2012	-16.46975452620034	-10.984090460834643	3238374
3239754	Robotics	a novel water running robot inspired by basilisk lizards	2006	-16.286045029802384	-10.866593845249152	3239781
3240169	Robotics	design and validation of a novel actuator with adaptable compliance for application in human-like robotics	2009	-16.361378244760513	-11.448490430199447	3240196
3240258	Robotics	fixed frequency, variable amplitude (fifva) actuation systems for micro aerial vehicles	2011	-16.64091835227025	-10.898136507868236	3240285
3241474	Robotics	retractable prosthesis for transfemoral amputees using series elastic actuators and force control	2015	-16.32870059949566	-11.274094394958501	3241501
3242092	Robotics	control of a flexible link hammer in a gravitational field and its application to a home robot tapping human shoulders	1993	-16.576452764817258	-10.880013219257405	3242119
3243126	Robotics	wing transmission for a micromechanical flying insect	2000	-16.730215325629352	-11.243404382787624	3243153
3243146	Robotics	development of remote control system of construction machinery using pneumatic robot arm	2004	-16.367157394595964	-11.719642656492756	3243173
3243424	Robotics	development of intelligent foot with six-axis force/moment sensors for humanoid robot	2008	-16.437184016825636	-11.072600383574953	3243451
3244468	Robotics	a micro operation hand and its application to microdrawing	2000	-16.69201942837428	-10.989880017561312	3244495
3244567	Robotics	walking and crawling with alof: a robot for autonomous locomotion on four legs	2011	-16.039554226277414	-10.776872817481618	3244594
3244609	HCI	regenerative effects in the sit-to-stand and stand-to-sit movement	2015	-16.233245578547866	-11.156960869033345	3244636
3244676	Robotics	upper limb motion assist robot using wire driven control system	1999	-16.3954942763487	-11.317238319131372	3244703
3250379	Robotics	peg-in-hole under state uncertainties via a passive wrist joint with push-activate-rotation function	2017	-15.963666098467606	-11.071011525043314	3250406
3251089	Robotics	comparative study of robot-designs for a handheld medical robot	2008	-16.080798775955927	-10.923050557921743	3251116
3252866	Robotics	development of magnetorheological resistive exercise device for rowing machine	2015	-16.766469164344798	-11.338801558318405	3252893
3253760	Robotics	high strength bubble artificial muscles for walking assistance	2018	-16.79715237661451	-11.616631297823238	3253787
3255887	Robotics	a flexible tree climbing robot: treebot - design and implementation	2011	-16.62968582039202	-11.139715975385725	3255914
3258582	Robotics	"""development of """"souryu-iv"""" and """"souryu-v: """" serially connected crawler vehicles for in-rubble searching operations"""	2008	-16.80501836604537	-11.084858379645775	3258609
3261266	Robotics	design and implementation of a low-cost robotic load carrier	2014	-16.39010874525418	-11.07157917663764	3261293
3262510	Robotics	tendon transmission efficiency of a two-finger haptic glove	2013	-16.131730525454213	-11.248097669711386	3262537
