id	area	title	year	x	y	ix
3550148	SE	a kind of survivability evaluation technique for tactical data link network	2009	3.1959133640734305	-0.030498360592588338	3550175
3551418	AI	a dynamic network flow model for interdependent infrastructure and supply chain networks with uncertain asset operability	2017	2.631347894767819	0.514228269850895	3551445
3552132	Vision	data driven modelling for the estimation of probability of loss of control of typical fighter aircraft	2015	2.9857638831953444	0.3868171998785084	3552159
3554276	Robotics	near real-time big data analytics for nfc-enabled logistics trajectories	2016	3.4009941933778616	0.39740239359545904	3554303
3555453	Robotics	the development of the advanced carrier system by idc (intelligent data career)	2003	3.1074057566842344	0.3509051816633568	3555480
3560748	Mobile	a sensor based management and monitoring system for the identification of lambs focusing on milk productivity upturns	2015	2.9621846338187106	-0.19453110471080465	3560775
3562375	SE	a clustering approach to the operational resilience analysis of key resource supply chains (krsc): the case of fast moving consumer goods	2011	3.0446492745323903	0.09113545845334617	3562402
3563981	AI	agent-based division of water distribution systems into district metered areas	2009	2.9743893455543704	-0.0029841636952284197	3564008
3566579	SE	functional human reliability analysis: a systems engineering perspective	2017	3.102008853857944	0.3074157567787576	3566606
3567967	Vision	a study of train group operation multi-agent model oriented to rits	2005	3.3383621175866067	0.008787013445213564	3567994
3568939	HCI	towards a decision support tool for assessing, managing and mitigating seismic risk of electric power networks	2017	2.7822793373736334	0.09560985052395242	3568966
3569519	Vision	modeling of computer experiments for uncertainty propagation and sensitivity analysis	2012	3.0263971413806043	0.08340672496857733	3569546
3571694	Mobile	design of a gateway based on directional antenna wsn in paddy field	2014	2.6074585686039438	-0.08889179184426743	3571721
3572286	Robotics	hierarchical multi-criteria operating theatre scheduling: solving the tactical, operational and online planning problems with mathematical programming	2009	2.6402618722002784	0.6704217851188282	3572313
3572378	Embedded	near real-time data warehousing with multi-stage trickle and flip	2011	3.2481799163241925	0.5761616502368825	3572405
3572916	AI	an intelligent control hydropower system based on multi-agent theory	2007	3.3522674360857785	0.4534127953444662	3572943
3574239	SE	a logistics model of coast guard buoy tending operations	1988	3.3224925222760517	0.012368657017478843	3574266
3574324	Mobile	real time data acquisition and network topology research of wireless sensor based on rfid	2018	2.705818169863707	-0.13028035365248194	3574351
3578441	ML	reinforcement learning using monte carlo policy estimation for disaster mitigation	2014	2.815551486470083	0.10685214025553376	3578468
3579391	AI	a concept of web-based energy data quality assurance and control system	2012	3.3769273938159965	0.18373841445174166	3579418
3581827	ECom	inductive expert system design: maximizing system value	1993	3.2547305924062946	0.3916025399924288	3581854
3582851	Robotics	a web-based swimming pool information and management system	2016	2.8263518846600197	-0.08335850487233935	3582878
3586482	Robotics	the shortest path problem in uncertain domains -- an agent based approach with bayesian networks	2006	3.055246232712337	0.6947211384248717	3586509
3587078	Robotics	dsp applications in electric and hybrid electric vehicles [in the spotlight]	2012	2.7363183702120017	-0.1269752924351167	3587105
3587211	Mobile	wearable wireless vital monitoring technology for smart health care	2013	2.628405908869345	0.6028776808045664	3587238
3587522	Robotics	graceful degradation of air traffic operations	2008	3.1707519902518664	-0.055468291003205536	3587549
3588729	Robotics	aalps a knowledge-based system for aircraft loading	1987	3.3818011827004444	0.3474807606154511	3588756
3591685	DB	decision-making capabilities of a hybrid system applied to the auditor's going-concern assessment	2001	2.736876826178821	0.04402644072704197	3591712
3591848	Robotics	study on farm information acquisition by using wireless remote methods and treatment systems	2005	2.5512044375630345	-0.018606825184958216	3591875
3592670	Embedded	design of a greenhouse humiture monitoring system based on zigbee wireless sensor networks	2010	2.5821089571877818	-0.1496727244206135	3592697
3594034	ML	supporting a robust decision space	2009	2.8444631664479707	0.5949676135334139	3594061
3596620	SE	confidence factors, empiricism and the dempster-shafer theory of evidence	1985	2.7922581325428553	0.12883389110457022	3596647
3598022	SE	risk-based rules for crane safety systems	2008	3.062390094583951	-0.02914090853677745	3598049
3602067	AI	fake news in social networks	2017	3.098639046794339	0.123557971019429	3602094
3602352	SE	on the significance of fault tree analysis in practice	2009	3.2689503490650327	0.2958044008108341	3602379
3604506	SE	implementation of system-based hazard analysis on physical safety barrier: a case study in subsea hipps	2015	3.128366308823331	0.35634514912988796	3604533
3605574	Embedded	design and implementation of a rfid based real-time location-aware system in clean room	2009	2.83232521443154	0.5204301450266529	3605601
3606515	AI	selected artificial intelligence methods applied within an integrated vehicle health management system	2007	3.1781144194540905	0.20404845641011016	3606542
3609842	AI	a simple process simulation model for strategic planning on the airside of an airport: a case study	2015	2.4949504212474514	0.5956505684697301	3609869
3610060	DB	proactive maintenance of railway switches	2018	2.9849125377927037	0.5981115000317948	3610087
3611943	OS	assessment of safety performance in indian industries using fuzzy approach	2012	2.9424490274266604	0.03714516546239004	3611970
3614316	Robotics	model-based on-line monitoring using a state sensitive fault propagation model	2002	2.9719898842163204	0.35422303771207914	3614343
3615327	Robotics	a stochastic optimization framework for resource management and course of action analysis	2008	2.544210915658025	0.511790003617592	3615354
3621928	EDA	distributed embedded system for ultralight airplane monitoring	2007	2.4618984765127703	0.5106010430014621	3621955
3622018	Robotics	dynamic service capacity and demand matching in a holonic public transport system	2016	2.6234338934393184	0.7230934423536034	3622045
3625064	Robotics	implementation of an intelligent library system based on wsn and rfid	2018	2.6507279670186077	-0.04542368492259136	3625091
3629121	DB	integration of plcs and databases for factory information systems	1990	2.9958192856873507	0.4116152505346417	3629148
3630209	HPC	monitoring of cargo in logistic systems of transport and storage	2013	2.737122181359964	-0.0689083931499814	3630236
3631461	SE	a cusum chart for monitoring an attribute event	2010	3.338251582584828	-0.1488674818623178	3631488
3634769	HCI	the benefits of task and cognitive workload support for operators in ground handling.	2017	3.2326370137028064	-0.17783711822761214	3634796
3636152	Robotics	model-based approaches for sensor data monitoring for smart bridges	2016	2.993424082971073	0.3861049165343186	3636179
3636293	Robotics	design and implementation of superfluous mud and brick rubbish transport management system based on gis	2010	3.371300152478085	0.4933952138385294	3636320
3636907	ML	using groups to support judgmental parameter estimation viscons: 'eyeballing' to capture a quantified group consensus	2013	2.8311264982068223	-0.07092184754966678	3636934
3637302	Robotics	a universal platform for green rfid applications development	2012	3.094600315140385	-0.07199981244130993	3637329
3637309	Arch	dependability enhancement of reactor containment in safety critical nuclear power plants	2011	2.7089653818820176	0.21902559024082574	3637336
3637327	Metrics	critical infrastructure network analysis enabled by simulation metamodeling	2015	2.7046311547298343	0.481178717121884	3637354
3639570	AI	condition monitoring of monorail guidance systems	2008	3.1244775283317727	0.641614357595151	3639597
3641460	Mobile	wsn application in the harsh industrial environment of the oil sands	2011	2.453223085211994	0.1390028256616456	3641487
3643668	Robotics	biomass specific growth rate utilization for model-based process control and supervision	2011	3.265468513403541	-0.02662357831005273	3643695
3645935	AI	data generation with a physical model to support machine learning research for predictive maintenance	2018	3.407026123843126	0.16437119762458666	3645962
3648429	Robotics	preparation and scheduling system of emergency supplies in disasters	2015	2.452965387384711	-0.10746221118751316	3648456
3648516	Mobile	design and field test of an autonomous iot wsn platform for environmental monitoring	2017	2.4804136945748656	-0.217400701686437	3648543
3649192	AI	the step complexity measure for emergency operating procedures - comparing with simulation data	2001	3.142621840022749	-0.15358208498551368	3649219
3652411	Security	biometric user authentication on smart cards by means of handwritten signatures	2004	2.916456990719578	0.195910304143999	3652438
3652658	Mobile	design and simulation of a wireless sensor network greenhouse-monitoring system based on 3g network communication	2016	2.552088072059572	-0.04310577091375508	3652685
3654246	HCI	low-dimensional visualization of experts' preferences in urgent group decision making under uncertainty	2014	2.4545948164962	0.16979742678599444	3654273
3655136	SE	wireless sensor networks: introduction to installation and integration on an offshore oil & gas platform	2008	2.6419185553668774	0.2011210854071888	3655163
3656043	Mobile	design and evaluation of hybrid wired and wireless sensor networks with cloud services for monitoring of early-stage environmental corrosion	2014	3.2931008770721317	-0.07257927640148154	3656070
3661437	AI	quantitative occupational risk model: single hazard	2017	2.9298613622134484	0.054418218356441936	3661464
3664113	Robotics	wireless industrial communication for connected shuttle systems in warehouses	2017	2.688886535576876	0.21948618113396048	3664140
3666507	Robotics	simultaneous sensor and process fault detection and isolation in multiple-input–multiple-output systems	2015	2.942712898677227	0.5254994235660357	3666534
3673811	DB	applying hoeffding adaptive trees for real-time cyber-power event and intrusion classification	2018	3.07546319656438	0.2327509919387295	3673838
3674399	Robotics	an embedded sensor validation system for adaptive condition monitoring of a wind farms	2007	2.784753457023488	0.5370861991360137	3674426
3675430	SE	a new approach for the capability analysis based on measurement system analysis: a case study for coal quality detection equipment	2016	2.571705922736915	0.6121555318420216	3675457
3676898	Robotics	hybrid computational steering for dynamic data-driven application systems	2016	3.0182947569705565	0.064729082747479	3676925
3677082	SE	evaluation of risk impact of changes to completion times addressing model and parameter uncertainties	2014	2.6075763289549707	0.4780251360908329	3677109
3683972	Robotics	adaptive automation and the third pilot: managing teamwork and workload in an airline cockpit	2017	3.3491260918265437	-0.018737763481458995	3683999
3686564	Robotics	pressure control of pneumatic systems with a non-negligible connection port restriction	2005	3.146534555105664	0.5845124048916331	3686591
3686972	ML	learning from positive data	1996	3.0886812147365714	0.4371789516670268	3686999
3689967	Embedded	instrumentation and measurement testing in the real-time lab for automation of complex power systems	2018	2.736039845362793	0.6807577252126762	3689994
3690192	Visualization	simulating a computer system for processing electrocardiograms	1980	2.960151195614836	0.6600576085456986	3690219
3691147	Mobile	smart solutions for rfid based inventory management systems: a survey	2017	2.8908661075922257	0.19692698135989453	3691174
3691666	AI	a method for exploring the interdependencies and importance of critical infrastructures	2014	2.7345130619048703	0.07784507979968222	3691693
3692363	AI	a simulation based optimization approach for spare parts forecasting and selective maintenance	2017	2.9841759883680266	0.6636741975368167	3692390
3695060	Security	risk assessment and optimal proactive measure selection for it service continuity management	2012	2.9575240267505287	0.05261397922719655	3695087
3697237	Mobile	safety performance monitoring of autonomous marine systems	2017	3.1165131724921777	-0.011436370379680509	3697264
3697387	Robotics	hierarchic decision support system approach with evaluation of decision classes of a traffic network transportation	2006	2.8163845110387244	-0.15725802532473612	3697414
3697575	Mobile	design and implementation of pda-based mobile inquiring system for oil well logging information	2011	2.7402617798302806	-0.13531788900117828	3697602
3701377	Embedded	network design and implementation of the emote dynamic monitoring system on servicing tower cranes	2010	2.6550026523412744	0.00555030590024424	3701404
3701411	HCI	copolan: non-invasive occupancy profiling for preliminary assessment of hvac fixed timing strategies	2011	3.081510472270464	0.25722265405600536	3701438
3702197	Robotics	microcomputerized system to assess the performance of infant incubators	2008	2.518334812917108	-0.10867136496725306	3702224
3702449	SE	improving estimation accuracy by using case based reasoning and a combined estimation approach	2012	2.9648083095805995	0.3594151929467999	3702476
3704838	AI	a decision support system for logistics operations	2010	2.7670664304304786	0.2602776549103449	3704865
3705641	Mobile	development and implementation of a web application for the management of data recorded by a carbon monoxide sensor	2017	2.5480473263265253	-0.18214472863513964	3705668
3707158	AI	the inventory asset analyzer: a tool for reasoning about force modernization planning	1990	2.931249299143495	0.5765267597609384	3707185
3707609	Robotics	material handling automation in production and warehouse systems	2009	3.060986521499877	0.6401254574243419	3707636
3707861	Mobile	study on safety operation support system by using the risk management information	2006	2.789761317977613	0.3553046114938441	3707888
3710029	SE	design specifications for the air mobility operations simulation environment (air moose)	2009	2.6582678609695862	-0.058256291292923215	3710056
3710542	Robotics	real-time data reconciliation solutions for big data problems observed in oil refineries	2014	2.9758120794414986	0.6645194480002262	3710569
3710814	Robotics	a development of active monitoring system for intelligent rfid logistics processing environment	2008	3.0476858638342663	0.6070167865431622	3710841
3711009	AI	risk analysis of critical infrastructures emphasizing electricity supply and interdependencies	2012	2.868014619382892	0.009290072065077528	3711036
3712904	SE	reliability model of the railway transportation system with respect to hazard states	2015	2.810692462496849	0.4113929894275316	3712931
3712929	Robotics	safety related position and speed detection	2010	2.792526689732185	0.438052853491256	3712956
3714805	Robotics	design of a temperature compensator for cool containers in the maritime transport of potato	2009	2.8114471509977834	-0.16119754523466345	3714832
3716212	AI	generation of economical driving plans using continuous case-based planning	2015	3.0906429055601485	0.4365018076798557	3716239
3718455	Mobile	model refinement and data filtering in high-tunnel greenhouse sensor network	2011	3.057103418807729	-0.1809092464943977	3718482
3718559	DB	open journal systems 2.0: the evolution of open source journal management	2005	3.07437970093336	0.6590720700235271	3718586
3721870	ML	application of fuzzy t-norms towards a new artificial neural networks' evaluation framework: a case from wood industry	2008	3.0278390342792325	-0.1535229875817627	3721897
3724050	ML	advanced signal processing for misfire detection in automotive engines	1995	2.710860233836837	0.1929822936818022	3724077
3727929	Metrics	critical national infrastructure reliability modeling and analysis	2006	2.94678632983457	-0.10603425282256827	3727956
3728290	HPC	method to balance the communication among multi-agents in real time traffic synchronization	2005	2.456258744603929	0.3420008787137279	3728317
3733534	EDA	application of condition-based hra method for a manual actuation of the safety features in a nuclear power plant	2006	2.9437179105269777	0.4083061453900551	3733561
3737422	Arch	logistics 2: evaluation of army corps artillery ammunition supply systems via simulation	2002	2.8155091170047486	0.13426244504660584	3737449
3740348	Mobile	design and implementation of food safety traceability system based on rfid technology	2017	3.0461068039979904	0.04595413329661098	3740375
3740575	Embedded	b/s structure research of real-time process control and monitoring system based on ajax	2010	3.0737984941508056	0.683125217961165	3740602
3743137	Robotics	health index and behaviour based vehicle level reasoning system	2015	3.3518756936133367	0.10467800599927546	3743164
3745424	OS	conflict detection scheme based on formal rule model for smart building systems	2015	2.9915034734276844	-0.008930227663063565	3745451
3746930	SE	equipment redesign feasibility through maintenance-work-order records using fuzzy cognitive maps	2014	3.3078594518580133	0.2839607007989129	3746957
3747934	EDA	new contribution to the analysis of stochastic processes for critical systems to increase reliability	2015	2.518906206265131	0.30305821872512484	3747961
3748982	SE	advanced measures for empirical testing	2009	2.779800251452345	0.3758542243210683	3749009
