id	area	title	year	x	y	ix
902444	EDA	reducing the sub-threshold and gate-tunneling leakage of sram cells using dual-vt and dual-tox assignment	2006	-6.3907835256973256	13.7388004628051	902471
902582	EDA	design guideline for resistive termination of on-chip high-speed interconnects	2005	-6.515958999102977	13.216961976356073	902609
903317	EDA	mitigation of intra-array sram variability using adaptive voltage architecture	2009	-6.367727768463182	13.905785705524762	903344
903347	Arch	power efficient comparators for long arguments in superscalar processors	2003	-5.924826640692473	14.064118237511128	903374
903352	EDA	emacs: efficient mbist architecture for test and characterization of stt-mram arrays	2016	-5.433003745856304	13.594174466174106	903379
903504	EDA	performance advantages of 3-d digital integrated circuits in a mixed soi and bulk cmos design space	2006	-5.600934307192738	13.57673063956572	903531
903619	EDA	selective enhancement of randomness at the materials level: poly-si based physical unclonable functions (pufs)	2016	-5.590465799798306	14.18589168885123	903646
903850	EDA	sckvdd: a scalable clock-controlled self-stabilized voltage technique for low power cmos digital circuits	2015	-6.938322276838818	13.85307140355621	903877
904261	EDA	optimized circuit failure prediction for aging: practicality and promise	2008	-5.55487814276754	13.413909969414965	904288
904430	Arch	design and analysis of metastable-hardened and soft-error tolerant high-performance, low-power flip-flops	2011	-6.665727654481758	13.68882014831415	904457
904613	EDA	gate-diffusion input (gdi): a power-efficient method for digital combinatorial circuits	2002	-7.150562296649079	13.277594254342613	904640
904648	Arch	conditional data mapping flip-flops for low-power and high-performance systems	2006	-7.001796440153622	13.733170735076252	904675
904672	EDA	low-power null convention logic design based on modified gate diffusion input technique	2017	-7.228153916308599	13.779113650782984	904699
904718	EDA	rank determination by winner-take-all circuit for rank modulation memory	2016	-6.837395832128013	14.0658644826515	904745
905409	EDA	a low-leakage parallel crc generator for ultra-low power applications	2011	-6.927381978668711	13.885349608393161	905436
906550	EDA	abrm: adaptive $ \beta$-ratio modulation for process-tolerant ultradynamic voltage scaling	2010	-6.394046497828067	13.79807749972846	906577
907295	EDA	low voltage and low power divide-by-2/3 counter design using pass transistor logic circuit technique	2012	-6.944736450779718	13.987572602419656	907322
907588	EDA	impact of conventional and emerging interconnects on the circuit performance of various post-cmos devices	2013	-6.019267551530732	13.686963916647324	907615
908154	EDA	differential pair routing to balance dual signals of wddl designs in cluster-based mesh fpga	2011	-5.551903530216988	14.815488851989931	908181
910235	EDA	low-leakage soft error tolerant dual-port sram cells for cache memory applications	2012	-6.2552319657501965	13.943696123085273	910262
910252	Arch	low power in-memory computing platform with four terminal magnetic domain wall motion devices	2016	-5.770652696806207	14.113218245119187	910279
910283	HPC	exploiting maximum throughput in 3d multicore architectures with stacked nuca cache	2011	-5.646794380129273	14.16150227810502	910310
910589	EDA	design a new type pwm peripherals in nios ii	2009	-6.8834379798653815	14.082124650727293	910616
912339	EDA	design and optimization of low voltage high performance dual threshold cmos circuits	1998	-6.648839445737791	13.295594917692073	912366
912465	EDA	a design approach for fine-grained run-time power gating using locally extracted sleep signals	2006	-6.301535127601856	13.698267408823115	912492
912887	EDA	high-speed plated-wire memory system	1967	-6.2577768032604855	13.43433971371058	912914
912919	EDA	bus-encoding technique to reduce delay, power and simultaneous switching noise (ssn) in rlc interconnects	2007	-7.021262943270132	13.257439443257065	912946
913579	Arch	error analysis for the support of robust voltage scaling	2005	-5.882130101525624	13.831023166525366	913606
914151	EDA	low-power and high-speed 13t sram cell using finfets	2017	-6.645423499995469	13.770725497032693	914178
914419	Arch	temporal codes in on-chip interconnects	2017	-6.778730300157112	13.757477729654985	914446
914545	EDA	single ended 6t sram with isolated read-port for low-power embedded systems	2009	-6.304554660872419	13.788176570562573	914572
915197	EDA	an all-n-type dynamic adder for ultra-low-leakage iot devices	2017	-6.75102174327227	13.970920559275374	915224
915404	EDA	a robust and energy efficient pulse-triggered flip-flop design for ultra low voltage operations	2014	-6.28073350138745	13.71801609512586	915431
915628	EDA	low power magnetic quantum cellular automata realization using magnetic multi-layer structures	2011	-6.338146941367693	13.662720397251626	915655
915849	Embedded	a reconfigurable signal processing ic with embedded fpga and multi-port flash memory	2003	-6.225756336284043	14.143252696035429	915876
916187	EDA	maui: making aging useful, intentionally	2018	-5.537928529648834	13.570843437159677	916214
917994	HCI	a radiation-hard redundant flip-flop to suppress multiple cell upset by utilizing the parasitic bipolar effect	2013	-6.505864140516609	14.021606146454591	918021
918258	Arch	compact architecture for asic implementation of the misty1 block cipher	2010	-6.89213985931952	15.112370955724176	918285
