id	area	title	year	x	y	ix
3420961	Robotics	distributed and efficient resource balancing among many suppliers and consumers	2018	-1.4840903799495917	3.749971872990408	3420988
3421476	DB	optimal number of fleet maintenance contract with policy limit cost	2017	-1.8214241663871311	4.480610104209618	3421503
3422476	Robotics	financing and reliability analysis for schedules in the project calendar planning problem	2014	-2.060570038235056	4.406215032562696	3422503
3422869	Robotics	a fuzzy echelon approach for inventory management in supply chains	2003	-2.2582643745800857	4.267685679154591	3422896
3423536	EDA	order picking with heterogeneous technologies: an integrated article-to-device assignment and manpower allocation problem	2017	-2.3514280591376213	4.3718673241343255	3423563
3427827	AI	on optimal bidding in sequential procurement auctions	2012	-1.7019585132868118	4.292725368613434	3427854
3428673	ECom	welfare losses in commodity storage games	2009	-1.5139902904142797	3.9510418770745943	3428700
3431453	Vision	optimization and analysis of the profitability of tariff structures with two-part tariffs	2010	-2.2707358597091343	4.1820114331980935	3431480
3433749	Crypto	capacity competition under random yield	2012	-1.72748709082281	4.5680379467998655	3433776
3436323	EDA	coordinating a two-level supply chain with delay in payments and profit sharing	2006	-1.6007381251832282	4.535618094982185	3436350
3439604	HPC	research on the cooperation and competition strategies of port based on hinterland traffic condition	2016	-1.882991480396018	3.916568184081658	3439631
3440927	AI	improving inventory effectiveness in rfid-enabled global supply chain with grey forecasting model	2011	-2.1922498060993743	4.4047665925230195	3440954
3442606	Robotics	regionalized assortment planning for multiple chain stores	2016	-2.205739179111483	4.338341753274102	3442633
3443306	Logic	an eoq model with fuzzy inflation rate and fuzzy deterioration rate when a delay in payment is permissible	2006	-2.1995311842883174	4.552832792724123	3443333
3444444	Theory	competitive analysis of online price discount replacement problem	2009	-1.8304020534737444	3.616694748266654	3444471
3444557	Vision	operations-finance interface models: a literature review and framework	2015	-1.7519697675260528	4.1570561329734455	3444584
3446362	DB	using simulation software to solve engineering economy problems	2003	-2.275113531716733	3.924138809825001	3446389
3447785	Metrics	revenue management of flexible products	2004	-2.136370448302408	4.5068043458609965	3447812
3449163	Metrics	optimal ordering policies with stochastic demand and price processes	2012	-2.3457187595652806	4.524843426407264	3449190
3452134	AI	coordinating an innovation in supply chain management	2000	-1.4639447488303698	4.4726240718597445	3452161
3452404	Theory	computing economic equilibria on affine networks with lemke's algorithm	1979	-2.3577967391773176	3.629927477005865	3452431
3453470	DB	optimal investment with a constraint on ruin for a fuzzy discrete-time insurance risk model	2016	-2.389536004217014	4.423691219839187	3453497
3453696	Logic	dynamic portfolio selection of npd programs using marginal returns	2002	-1.4983066885528504	4.292479701981759	3453723
3455365	HCI	incentive schemes for attended home delivery services	2006	-1.9663996985689225	4.241159225527377	3455392
3455942	ML	revisiting the effects of forecasting method selection and information sharing under volatile demand in scm applications	2016	-1.91747031123966	4.525407497441559	3455969
3462751	Mobile	incentivizing energy reduction for emergency demand response in multi-tenant mixed-use buildings	2018	-2.303977723057393	4.245459737250743	3462778
3464105	Robotics	the optimal ordering quantity model under the uncertain food safety environment with a risk aversion concept	2015	-2.028339582712888	4.505292729041817	3464132
3466663	Robotics	planning merchandise investments using fuzzy optimization	1993	-2.3556335896421357	4.217426109468621	3466690
3474256	Theory	reconciling selfish routing with social good	2017	-1.6104355649411288	3.6817389788115493	3474283
3475124	ECom	on upper bounds for assortment optimization under the mixture of multinomial logit models	2015	-1.7539483721759537	4.136907975291393	3475151
3481477	ECom	viability of auction-based revenue management in sequential markets	2005	-1.6212781528833538	4.2878333071968	3481504
3482870	Robotics	research on quantity-discount contract based two-stage supply chain coordination in the environment of discrete multi-cycle demand	2016	-2.1552819991385617	4.552048024895504	3482897
3484221	Metrics	optimal budget allocation strategies for real time bidding in display advertising	2015	-1.5740828471531774	4.152342750602786	3484248
3485816	Metrics	identifying demand sources that minimize risk for a selective newsvendor	2005	-1.4575190852421818	4.568994330697878	3485843
3485969	EDA	comment on 'an ordering policy for deteriorating items with allowable shortage and permissible delay in payment' by jamal, sarker and wang	2008	-2.3106188204758653	4.273082861272755	3485996
3486981	Robotics	demand disruptions and coordination of a supply chain with convex production cost function	2009	-1.9166471870592228	4.512516861818986	3487008
3489037	ECom	on the existence and uniqueness of equilibrium in the bottleneck model with atomic users	2017	-2.2874550698768092	3.678509065129449	3489064
3491971	ML	continuous assortment optimization with logit choice probabilities under incomplete information	2018	-1.5784264244706774	3.9126717891854175	3491998
3492681	Theory	cost allocation in networks: the bulk supplier problem	1974	-1.7932017067212436	3.8425724907193466	3492708
3493009	DB	quantity management of stock based on bom	2012	-2.1928082564718467	4.555559282900486	3493036
3500210	SE	technology adoption with uncertain future costs and quality	2012	-1.8993288794934329	4.497823303227889	3500237
3500275	NLP	an equitable method for allocating fixed costs by using data envelopment analysis	2013	-2.1519980167174637	3.6786321215665985	3500302
