id	title	keywords	abstract	entities	authors	year	journal	doi	fos	area	x	y	ix
04ee9b332f1ecc12bc51441068a1c10dd11ee905	impact of unknown covariance structures in semiparametric models for longitudinal data: an application to wisconsin diabetes data	62 07;estimator efficiency;covariance structure model;donnee longitudinale;statistical simulation;covariancia;methode parametrique;modele structure covariance;analisis datos;metodo parametrico;parametric method;estimation non parametrique;metodo semiparametrico;longitudinal data analysis;matrice covariance;covariance;methode semiparametrique;matriz covariancia;urinary albumin excretion;estimation parametrique;non parametric estimation;data analysis;simulacion estadistica;parametric estimation;consistent estimator;simulation statistique;statistical computation;calculo estadistico;semiparametric method;systolic blood pressure;efficacite estimateur;semiparametric model;simulation study;analyse donnee;calcul statistique;estimacion no parametrica;efficiency loss;longitudinal data;perte efficacite;covariance structure;modele semi parametrique;eficacia estimador;estimateur convergent;covariance matrix;estimador convergente	Semiparametric models are becoming increasingly attractive for longitudinal data analysis. Often there is lack of knowledge of the covariance structure of the response variable. Although it is still possible to obtain consistent estimators for both parametric and nonparametric components of a semipatrametric model by assuming an identity structure for the covariance matrix, the resulting estimators may not be efficient. We conducted extensive simulation studies to investigate the impact of an unknown covariance structure on estimators in semiparametric models for longitudinal data. In some situations the loss of efficiency could be substantial. A two-step estimator is thus proposed to improve the efficiency. Our study was motivated by a population based data analysis to examine the temporal relationship between systolic blood pressure and urinary albumin excretion.	semiparametric model	Jialiang Li;Yingcun Xia;Mari Palta;Anoop Shankar	2009	Computational Statistics & Data Analysis	10.1016/j.csda.2009.05.008	efficient estimator;estimation of covariance matrices;econometrics;covariance matrix;mathematical optimization;deadweight loss;blood pressure;covariance;mathematics;data analysis;consistent estimator;semiparametric model;statistics;semiparametric regression	ML	33.07072014963791	-22.97399755376716	13138
1d446c8d6afef3147185bb69794fff86fb909d84	speech authentication and recovery scheme in encrypted domain		This paper proposes a self-embedding fragile watermarking scheme in encrypted speech based on hyper-chaotic system and reference sharing mechanism. Hyper-chaotic system is introduced to hide the feature and improve the confidentiality of original speech. Reference sharing mechanism is used to generate watermark for recovering tampered speech area. Combining the encryption and watermarking technologies, the confidentiality and integrity of original speech can be achieved simultaneously. Analysis and experimental results demonstrate that the proposed algorithm can detect and locate the tampered area. Meanwhile, the self-embedding watermark can be extracted to recover the content of tampered speech with high quality. Additionally, the key space is big enough to resist brute-force attack, while the secure keys are sensitive to slight change.	authentication	Qing Qian;Hongxia Wang;Sani M. Abdullahi;Huan Wang;Canghong Shi	2016		10.1007/978-3-319-53465-7_4	self-embedding;artificial intelligence;computer vision;watermark;encryption;computer science;digital watermarking;slight change;confidentiality;authentication;key space	Vision	38.88223214330048	-11.561540359674966	13150
1561f885569b69700df71d4698af66d89d529c6f	localization of acoustic marker in inside environments based on the level difference between a pair of microphones		The purpose of this paper Is to develop a simplified localization method for indoor navigation with a few system complexity. It is possible to localization more certain precision by a few sensors, and yet that is effective for application to indoor navigation immediately. The distance and the angle from an acoustic marker with a pair of microphones was estimated by measuring the sound-level (SL) and SL difference, respectively. Through the experiment, it was concerned that proposed method would perform enough to localize the marker, if it was near to the microphones.	acoustic cryptanalysis;internationalization and localization;microphone;sl (complexity);sensor	Rihito Muto;Koichi Mizutani;Naoto Wakatsuki;Keiichi Zempo	2015	2015 IEEE 4th Global Conference on Consumer Electronics (GCCE)	10.1109/GCCE.2015.7398701	acoustics;telecommunications;engineering;communication	Robotics	53.23895309051448	-18.48216313713063	13159
eb22a334a9a7e6c2f194312c4cf1d07707e24982	hiding electronic patient record (epr) in medical images: a high capacity and computationally efficient technique for e-healthcare applications	computational complexity;edge detection;pixel repetition method;reversibility	Display Omitted Pixel Repetition Method (PRM) has been proposed and utilized to implement a semi-reversible data hiding scheme.RC4 has been used for providing an additional layer of security to embedded EPR/data.Hybrid edge detection has been utilized to maximize the detected edges for better imperceptivity.ISB hiding has been used for reducing computational complexity. A high capacity and semi-reversible data hiding scheme based on Pixel Repetition Method (PRM) and hybrid edge detection for scalable medical images has been proposed in this paper. PRM has been used to scale up the small sized image (seed image) and hybrid edge detection ensures that no important edge information is missed. The scaled up version of seed image has been divided into 22 non overlapping blocks. In each block there is one seed pixel whose status decides the number of bits to be embedded in the remaining three pixels of that block. The Electronic Patient Record (EPR)/data have been embedded by using Least Significant and Intermediate Significant Bit Substitution (ISBS). The RC4 encryption has been used to add an additional security layer for embedded EPR/data. The proposed scheme has been tested for various medical and general images and compared with some state of art techniques in the field. The experimental results reveal that the proposed scheme besides being semi-reversible and computationally efficient is capable of handling high payload and as such can be used effectively for electronic healthcare applications.		Nazir A. Loan;Shabir A. Parah;Javaid A. Sheikh;Jahangir A. Akhoon;Ghulam Mohiuddin Bhat	2017	Journal of biomedical informatics	10.1016/j.jbi.2017.08.002	pixel;encryption;electron paramagnetic resonance;rc4;information hiding;computer science;scalability;edge detection;computer vision;artificial intelligence	Vision	38.7489349268247	-10.642554016415033	13167
0c2cf26b5095a0abea8f7bc324f051978c68ea5c	let's consider two objectives when estimating hand postures		Hand posture estimation is an important step in hand gesture detection. It refers to the process of modeling hand in computer to accurately represent the actual hand obtained from an acquisition device. In the literature, several objective functions (mostly based on silhouette or point cloud) have been used to formulate and solve the problem of hand posture estimation as a minimisation problem using stochastic or deterministic algorithms. The main challenge is that the objective function is computationally expensive. In the case of using point clouds, decreasing the number of points results in a better computational cost, but it decreases the accuracy of hand posture estimation. We argue in this paper that hand posture estimation is a bi-objective problem with two conflicting objectives: minimising the error versus minimising the number of points in the point cloud. As an early effort, this paper first formulates hand posture estimation as a bi-objective optimisation problem and then approximates its true Pareto optimal front with an improved Multi-Objective Particle Swarm Optimisation (MOPSO) algorithm. The proposed algorithm is used to determine the Pareto optimal front for 16 hand postures and compared with the original MOPSO. The results proved that the objectives are in conflict and the improved MOPSO outperforms the original algorithm when solving this problem.		Shahrzad Saremi;Seyed Mohammad Mirjalili;Andrew Lewis;Alan Wee-Chung Liew	2017		10.1007/978-3-319-63004-5_10	point cloud;gesture recognition;silhouette;data mining;distributed computing;pareto principle;mathematical optimization;computer science;particle swarm optimization	Robotics	28.73779180942198	-13.040924477847156	13192
4dc5717c55a4ad4c400dfe39e2c7eb46511c066d	blind recovery of perceptual models in distributed speech and audio coding		A central part of speech and audio codecs are their perceptual models, which describe the relative perceptual importance of errors in different elements of the signal representation. In practice, the perceptual models consists of signal-dependent weighting factors which are used in quantization of each element. For optimal performance, we would like to use the same perceptual model at the decoder. While the perceptual model is signal-dependent, however, it is not known in advance at the decoder, whereby audio codecs generally transmit this model explicitly, at the cost of increased bit-consumption. In this work we present an alternative method which recovers the perceptual model at the decoder from the transmitted signal without any side-information. The approach will be especially useful in distributed sensor-networks and the Internet of things, where the added cost on bit-consumption from transmitting a perceptual model increases with the number of sensors.	codec;internet of things;quantization (signal processing);sensor;transmitter	Tomas Bäckström;Florin Ghido;Johannes Fischer	2016		10.21437/Interspeech.2016-27	voice activity detection;speech recognition;speech coding	ML	48.85270146282266	-8.426538704666726	13250
c231bc47bd74568de169c19942bd9fad427b9fb9	ct-nor: representing and reasoning about events in continuous time	continuous time;generic model;distributed computing environment;em algorithm;change point detection;hypothesis test	We present a generative model for representing and reasoning about the relationships among events in continuous time. We apply the model to the domain of networked and distributed computing environments where we fit the parameters of the model from timestamp observations, and then use hypothesis testing to discover dependencies between the events and changes in behavior for monitoring and diagnosis. After introducing the model, we present an EM algorithm for fitting the parameters and then present the hypothesis testing approach for both dependence discovery and change-point detection. We validate the approach for both tasks using real data from a trace of network events at Microsoft Research Cambridge. Finally, we formalize the relationship between the proposed model and the noisy-or gate for cases when time can be discretized.	ct scan;discretization;distributed computing;expectation–maximization algorithm;generative model;microsoft research;or gate	Aleksandr Simma;Moisés Goldszmidt;John MacCormick;Paul Barham;Richard Black;Rebecca Isaacs;Richard Mortier	2008			statistical hypothesis testing;expectation–maximization algorithm;computer science;artificial intelligence;machine learning;data mining;mathematics;change detection;statistics;distributed computing environment	ML	25.962560077603236	-23.635282423752408	13277
e553fd4c4df216c57b8975cb66d7c92df075190a	automatically designing robot controllers and sensor morphology with genetic programming	automated design;genetic program;evolutionary robotics;technology and engineering;simulation environment	Genetic programming provides an automated design strategy to evolve complex controllers based on evolution in nature. In this contribution we use genetic programming to automatically evolve efficient robot controllers for a corridor following task. Based on tests executed in a simulation environment we show that very robust and efficient controllers can be obtained. Also, we stress that it is important to provide sufficiently diverse fitness cases, offering a sound basis for learning more complex behaviour. The evolved controller is successfully applied to real environments as well. Finally, controller and sensor morphology are co-evolved, clearly resulting in an improved sensor configuration.	computation;galaxy morphological classification;genetic programming;mathematical morphology;robot;sensor;simulation;time complexity	Bert Bonte;Bart Wyns	2010		10.1007/978-3-642-16239-8_14	simulation;computer science;artificial intelligence;machine learning;evolutionary robotics	Robotics	25.033704258464155	-12.609908974109697	13297
c22443c75c18f6af51036431546cea211d2fdd96	enhanced multiple transform for video coding	complexity theory;discrete cosine transforms;markov processes;encoding	The Discrete Cosine Transform (DCT), and in particular the DCT type II, has been widely used for image and video compression. Although DCT efficiently approximates the optimal Karhunen-Loève transform under first-order Markov conditions with low complexity, the energy packing efficiency is still limited since a fixed transform cannot always capture the highly dynamic statistics of natural video content. In this paper, to further improve the transform efficiency, an Enhanced Multiple Transform (EMT) scheme is proposed. In the proposed EMT, a few sinusoidal transforms, other than DCT, have also been utilized for coding both Intra and Inter prediction residuals. The best transform, as selected from a pre-defined transform subset specified by prediction mode, is explicitly signaled in a joint coding block level manner. Moreover, to accelerate encoding process, fast methods have also been proposed by skipping unnecessary transform rate-distortion evaluations using previously encoding statistics. The proposed method has been implemented on top of High-Efficiency Video Coding (HEVC) reference software, and significant coding gain has been verified.	coding gain;data compression;digital video;discrete cosine transform;distortion;first-order reduction;high efficiency video coding;markov chain;random access;set packing;vc dimension	Xin Zhao;Jianle Chen;Marta Karczewicz;Xiang Lin;Xiang Li;Wei-Jung Chien	2016	2016 Data Compression Conference (DCC)	10.1109/DCC.2016.9	sub-band coding;computer vision;transform coding;speech recognition;s transform;lapped transform;continuous wavelet transform;theoretical computer science;discrete cosine transform;mathematics;move-to-front transform;markov process;macroblock;encoding;statistics;sum of absolute transformed differences	Vision	46.844677755833885	-18.60810615287762	13350
d16a8e91fed5ff677eca7f5b22483b531fbd14b8	an ant colony optimizer for melody creation with baroque harmony	optimisation;harmonized melodies ant colony optimizer melody creation baroque harmony;ant colony optimization;indexing terms;optimisation music;genetic algorithm;music;ant colony optimization frequency bioinformatics computer science genetic algorithms evolutionary computation parallel processing multiple signal classification computer networks artificial neural networks	We propose an algorithm that is based on the Ant Colony Optimization (ACO) metaheuristic for producing harmonized melodies. The algorithm works in two stages. In the first stage it creates a melody. This melody is then harmonized according to the rules of Baroque harmony in the second stage. This is the first ACO algorithm to create music that uses domain knowledge and the first employed for harmonization of a melody.	algorithm;ant colony optimization algorithms;baroque;continuation;graph (discrete mathematics);loss function;mathematical optimization;metaheuristic;optimization problem;refind	Michael Geis;Martin Middendorf	2007	2007 IEEE Congress on Evolutionary Computation	10.1109/CEC.2007.4424507	mathematical optimization;ant colony optimization algorithms;speech recognition;genetic algorithm;computer science;artificial intelligence;machine learning;music	Vision	24.777526654630368	-1.0702426174705155	13385
