id	area	title	year	x	y	ix
3182650	Visualization	hierarchical animation control of avatars in 3-d virtual environments	2005	4.956348969628377	-9.870933854077242	3182677
3183119	Visualization	dynamic interactions in physically realistic collaborative virtual environments	2005	4.805725763211012	-10.576305806092758	3183146
3190720	Graphics	sheetanim - from model sheets to 2d hand-drawn character animation -	2018	5.229295299844488	-9.820659628601048	3190747
3191329	Visualization	simultaneous output-timing control in networked games and virtual environments	2018	4.3927436004271305	-10.233055376433898	3191356
3193053	Robotics	3d modeling of a scene with an autonomous robot	2016	4.580528456794287	-10.307942527504975	3193080
3197365	HCI	stylecam: interactive stylized 3d navigation using integrated spatial & temporal controls	2002	5.323898642721443	-10.234622496936844	3197392
3197598	Graphics	video-based virtual environments	2003	5.11712186407308	-10.246887106443408	3197625
3198331	Visualization	special cinematographic effects with virtual movie cameras	1986	4.861647119373788	-10.640772450703043	3198358
3199124	Mobile	syncam: capturing sub-frame synchronous media using smartphones	2017	4.707522214705255	-10.050049785099167	3199151
3204458	HCI	anthropomorphic visualization: a new approach for depicting participants in online spaces	2004	4.763332742381	-10.043821603946919	3204485
3204593	HCI	a large 2d+3d focus+context screen	2008	4.941006346729125	-10.575418247824619	3204620
3205729	Visualization	a concept for applying vr and ar technologies to support efficient 3d non-contact model digitalization	2009	5.167301550190351	-10.38956345231314	3205756
3205993	Graphics	sketch-based controllers for blendshape facial animation	2015	5.187030530524352	-10.114004003352779	3206020
3206069	Vision	multicamera human detection and tracking supporting natural interaction with large-scale displays	2012	4.44874603465624	-10.715075373529169	3206096
3206847	HCI	adapting to dynamic registration errors using level of error (loe) filtering	2000	4.922900696379288	-10.603595734066847	3206874
3206965	Robotics	computer perception of curved objects using a television camera	1974	4.43371268061987	-10.200986703435976	3206992
3207933	HCI	image warping for retargeting garments among arbitrary poses	2013	4.838982662263264	-10.4739866566982	3207960
3209748	HCI	constructable: interactive construction of functional mechanical devices	2013	5.309666040346278	-10.341712408098408	3209775
3211245	Graphics	video2cartoon: generating 3d cartoon from broadcast soccer video	2005	5.111339095310787	-10.414564700120682	3211272
3214140	AI	please show me inside: improving the depth perception using virtual mask in stereoscopic ar	2015	4.692267317596752	-10.610814383625387	3214167
3215247	HCI	a state of the art report on research in multiple rgb-d sensor setups	2013	4.567377528691205	-9.886913967043482	3215274
3215685	HCI	an interface for virtual 3d sculpting via physical proxy	2006	5.131333405774376	-10.729386563111287	3215712
3215803	HCI	development of integrated visual haptic display using translucent flexible sheet	2005	4.794191880845839	-10.632079601811073	3215830
3218143	Graphics	computational zoom: a framework for post-capture image composition	2017	5.329351693793135	-10.17856949452199	3218170
