id	area	title	year	x	y	ix
2819289	Logic	behavioral rewrite systems and behavioral productivity	2014	1.652583503678683	7.309955825865346	2819316
2819534	DB	extending pruning techniques to polymorphic second order lambda-calculus	1994	2.2140400254339667	6.580695658314531	2819561
2821085	PL	types with semantics: soundness proof assistant	2005	1.92543979311788	6.5295556548413325	2821112
2822172	PL	on proving syntactic properties of cps programs	1999	2.1309910157687777	7.0305516767966685	2822199
2822290	Logic	on a rewriting approach to satisfiability procedures: extension, combination of theories and an experimental appraisal	2005	1.6349095156426992	6.65974376576011	2822317
2823575	AI	dsharp: fast d-dnnf compilation with sharpsat	2012	1.7873493607999238	6.983601781788964	2823602
2824714	PL	abstract interpretation: a unified lattice model for static analysis of programs by construction or approximation of fixpoints	1977	2.4076171701157114	6.823056525705513	2824741
2825733	PL	operational interpretations of linear logic	1999	2.436586720550651	7.124210004420762	2825760
2825839	Logic	axiomatizing ccs, nets and processes	1993	1.6122512326410163	7.116000103223086	2825866
2826747	Logic	a type theory for productive coprogramming via guarded recursion	2014	1.6544719359730675	6.933466681943039	2826774
2828278	Logic	variable side conditions and greatest relations in algebraic separation logic	2011	1.7370765582672478	6.519956863529456	2828305
2829646	PL	a reactive implementation of pos using robdds	1996	2.143424377975526	6.823705145506095	2829673
2831039	Logic	transfinite step-indexing: decoupling concrete and logical steps	2016	1.5822123193305222	6.595987425783727	2831066
2833075	AI	testing the equivalence of logic programs under stable model semantics	2002	2.2685646884063697	6.542841466161637	2833102
2834652	AI	tractability of planning with loops	2015	1.6610201530133937	6.713519381614492	2834679
2835135	AI	semantics and logic of object calculi	2002	1.7181199600490735	6.546964988210089	2835162
2835710	Logic	quantifier instantiation techniques for finite model finding in smt	2013	1.9524497993272358	6.888563937956128	2835737
2836305	Logic	a generalization of owicki-gries's hoare logic for a concurrent while language	1988	1.944476115095364	7.100645956598947	2836332
2836355	Logic	explicit substitutions	1989	2.2754517055066223	6.6550078826666	2836382
2837974	Logic	flobal program analysis in constraint form	1994	2.3482738770913483	6.701880341400639	2838001
2839911	Logic	proving infinite satisfiability	2013	2.2300851797296333	7.213613092476819	2839938
2840168	PL	strongly reducing variants of the krivine abstract machine	2007	2.3429752899510117	7.015741050895147	2840195
2841111	PL	automating soundness proofs	2009	1.7600928286428543	7.1483505527112925	2841138
2842241	Logic	parallel first-order dynamic logic and its expressiveness and axiomatization	2007	1.9209753516170849	7.157475521091301	2842268
2842310	PL	stores as homomorphisms and their transformations: a uniform approach to structured types in imperative languages	1999	2.4172436903323953	6.932290145569985	2842337
2843669	PL	an interpretation of isabelle/hol in hol light	2006	2.173509382209243	6.5263165343009195	2843696
2844514	Logic	notes on coalgebras, cofibrations and concurrency	2000	2.2044637430503684	7.3575064089143565	2844541
2845421	DB	on the feasibility of checking temporal integrity constraints	1995	1.718866828912018	6.655699914638531	2845448
2846013	PL	extensions to type systems can preserve operational equivalences	1994	2.273830275882227	6.991801806503718	2846040
2848221	Logic	the rewriting calculus - part ii	2001	2.4004623714759057	6.759939060747018	2848248
2849214	AI	categorical frameworks for graph transformation and hlr systems based on the dpo approach	2010	1.5536980051663205	7.0658703319531115	2849241
2850403	EDA	theory of constraints and application conditions: from graphs to high-level structures	2006	1.8091795442866268	7.127027099445613	2850430
2852573	Logic	computing in coq with infinite algebraic data structures	2010	1.7435479202224895	6.589807496803536	2852600
2854852	Logic	abstraction and computation - type theory, algebraic structures, and recursive functions	2002	2.311150029421564	6.53162683189242	2854879
2855093	PL	recursive definitions of monadic functions	2010	2.094478577831597	6.820697434987405	2855120
2855199	PL	a functional language for logarithmic space	2004	1.6992347761324709	7.116633188553563	2855226
2855960	PL	linear tabulated resolution based on prolog control strategy	2001	2.142386217395636	6.513326622557528	2855987
2857090	PL	construction and deduction in type theories	1999	2.412016873537327	6.71042362573949	2857117
2858792	EDA	alembic: an efficient algorithm for cnf preprocessing	2007	1.4935462274156457	6.732951375898786	2858819
2858873	Theory	finite constants: characterizations of a new decidable set of constants	1991	1.884202834326528	7.300110121704942	2858900
2859074	Logic	equational systems and free constructions (extended abstract)	2007	2.01837304082027	7.064458916717467	2859101
2860057	Logic	automated cyclic entailment proofs in separation logic	2011	2.1853410898586247	6.654261047015713	2860084
2860079	PL	on completeness of logic programs	2014	2.3240134922090427	6.5019643634858495	2860106
2860356	AI	theory and applications of satisfiability testing – sat 2014	2014	1.6429107239536818	6.832095415046552	2860383
2861017	Theory	metric temporal reasoning with less than two clocks	2010	1.619683007928968	6.912600864671942	2861044
2862600	Theory	formalizing computability theory via partial recursive functions	2018	1.8627112727665047	6.754663801871568	2862627
2864909	Logic	sos for higher order processes	2005	2.0277876657211884	6.9071513092842665	2864936
2865428	PL	mutual exclusion by interpolation	2012	1.8094848526831624	7.142932201652801	2865455
2865756	Theory	revisiting cut-elimination: one difficult proof is really a proof	2008	2.439646058802452	6.506975485350447	2865783
2865878	PL	partial evaluation of logic programs in vector spaces	2018	1.7186098390942226	7.092886902574638	2865905
2868152	Theory	a branching distributed temporal logic for reasoning about entanglement-free quantum state transformations	2017	1.7895503901796248	7.099800259265832	2868179
2868662	NLP	towards parametric causal semantics in pi-calculus	2017	1.9368960927000176	7.353215631159713	2868689
2869340	Crypto	a logical analysis of entanglement and separability in quantum higher-order functions	2008	2.3627290517691546	6.932368730874543	2869367
2870553	Theory	verification with the undefined: a new look	2003	2.2549457693916346	7.3534832045739424	2870580
2870746	PL	semantic subtyping for non-strict languages	2018	2.0999050676538658	6.9056408497811885	2870773
2873067	DB	inference of inequality constraints in logic programs	1991	1.9949418249297155	7.008837671518822	2873094
2874350	Logic	a duality-aware calculus for quantified boolean formulas	2016	1.7240564022537632	6.650655612012794	2874377
2874585	Theory	nested proof compilation and proof checking in universal pattern logic	2009	1.9100909261869472	6.872124654992808	2874612
2876658	Logic	bdd based procedures for a theory of equality with uninterpreted functions	2003	1.7646300469808944	6.801511812833134	2876685
2877986	PL	higher-order term indexing using substitution trees	2009	1.9722918682686088	6.550846816839515	2878013
2878295	PL	termination of narrowing using dependency pairs	2008	1.7515461429019152	7.066411531599598	2878322
2878573	PL	the derivation of an algorithm for program specialisation	1990	2.087982231679629	7.043998058844142	2878600
2880516	Logic	verifying array programs by transforming verification conditions	2014	2.3768896675062603	7.439247571596869	2880543
2881295	Logic	modular termination of basic narrowing	2008	1.7685877847749252	6.851474022307218	2881322
2882305	Logic	bottom-up abstract interpretation of logic programs	1988	1.7490380499169496	7.257108495844064	2882332
2883287	AI	modular interpreted systems	2007	1.9406711702501835	6.6848141978932984	2883314
2887614	Logic	first steps in synthetic guarded domain theory: step-indexing in the topos of trees	2011	1.8020934021332533	6.8066450960840355	2887641
2888396	AI	a first step towards a unified proof checker for qbf	2007	2.25440089786772	6.68934073512113	2888423
2890307	Logic	semantics of higher-order quantum computation via geometry of interaction	2011	1.7558176990099108	6.8154899967431595	2890334
2891319	PL	a relational realizability model for higher-order stateful adts	2012	2.391529989611858	7.135239632568348	2891346
